coordenada_x_utm,coordenada_y_utm
438898.783,4474569.559
438898.783,4474569.559
438898.783,4474569.559
442527.699,4471574.197
442527.699,4471574.197
438110.536,4470962.052
438110.536,4470962.052
438110.536,4470962.052
438110.536,4470962.052
445028.135,4476198.456
445028.135,4476198.456
445028.135,4476198.456
445028.135,4476198.456
445028.135,4476198.456
445028.135,4476198.456
445028.135,4476198.456
443188.877,4472139.992
443188.877,4472139.992
443188.877,4472139.992
443188.877,4472139.992
443188.877,4472139.992
440994.556,4478650.464
440994.556,4478650.464
438070.757,4473286.737
438070.757,4473286.737
443433.627,4475591.485
443433.627,4475591.485
443433.627,4475591.485
443433.627,4475591.485
443433.627,4475591.485
443433.627,4475591.485
443433.627,4475591.485
442678.080,4475129.782
442678.080,4475129.782
439409.778,4472469.836
439409.778,4472469.836
443682.664,4468892.408
444753.970,4480025.387
444753.970,4480025.387
444753.970,4480025.387
442984.219,4484307.824
442984.219,4484307.824
442984.219,4484307.824
441756.728,4470549.380
441756.728,4470549.380
435692.827,4472283.729
435692.827,4472283.729
442058.331,4470680.982
442058.331,4470680.982
442058.331,4470680.982
442058.331,4470680.982
442058.331,4470680.982
440421.472,4468369.822
440421.472,4468369.822
443137.169,4473131.778
443137.169,4473131.778
442918.106,4475953.893
442918.106,4475953.893
442918.106,4475953.893
438950.514,4473509.602
438950.514,4473509.602
440498.868,4473997.536
440498.868,4473997.536
443667.379,4475942.336
443667.379,4475942.336
442326.755,4475589.210
442326.755,4475589.210
445795.750,4480634.968
445795.750,4480634.968
445795.750,4480634.968
434906.422,4471441.067
434906.422,4471441.067
434906.422,4471441.067
434906.422,4471441.067
453019.370,4473429.756
453019.370,4473429.756
453019.370,4473429.756
441213.917,4466980.471
441213.917,4466980.471
441122.877,4472474.981
441122.877,4472474.981
441122.877,4472474.981
441122.877,4472474.981
441122.877,4472474.981
436290.031,4472879.125
436290.031,4472879.125
436290.031,4472879.125
436290.031,4472879.125
436290.031,4472879.125
436290.031,4472879.125
436290.031,4472879.125
441872.057,4469947.488
441872.057,4469947.488
440271.006,4477436.297
440271.006,4477436.297
442143.668,4470817.710
442143.668,4470817.710
442143.668,4470817.710
442143.668,4470817.710
442143.668,4470817.710
442143.668,4470817.710
442143.668,4470817.710
442143.668,4470817.710
441302.534,4480378.270
441302.534,4480378.270
439036.111,4483075.121
439036.111,4483075.121
440035.987,4480910.326
440035.987,4480910.326
432717.236,4479919.327
432717.236,4479919.327
438986.080,4471959.459
438986.080,4471959.459
443353.585,4475525.702
443353.585,4475525.702
443353.585,4475525.702
441476.226,4468960.278
441476.226,4468960.278
441476.226,4468960.278
441476.226,4468960.278
441476.226,4468960.278
441476.226,4468960.278
443123.897,4472020.898
443123.897,4472020.898
438896.158,4474602.532
438896.158,4474602.532
441398.831,4475063.288
441398.831,4475063.288
443243.792,4481695.873
443206.913,4471800.677
443206.913,4471800.677
441112.737,4472694.659
435921.732,4468317.107
435921.732,4468317.107
435921.732,4468317.107
443695.054,4484929.320
443695.054,4484929.320
443695.054,4484929.320
440507.144,4479311.568
440507.144,4479311.568
440507.144,4479311.568
437132.932,4477893.435
437132.932,4477893.435
437132.932,4477893.435
437132.932,4477893.435
437132.932,4477893.435
437132.932,4477893.435
437132.932,4477893.435
437132.932,4477893.435
439112.239,4478326.697
439112.239,4478326.697
440444.496,4472128.580
440444.496,4472128.580
440589.386,4482093.587
440589.386,4482093.587
443683.633,4473380.088
443683.633,4473380.088
443683.633,4473380.088
451550.121,4477746.397
451550.121,4477746.397
440920.646,4480106.515
440920.646,4480106.515
441225.847,4479459.201
441495.910,4479015.818
441495.910,4479015.818
437682.662,4475434.979
437682.662,4475434.979
437682.662,4475434.979
441566.521,4476303.067
441566.521,4476303.067
441566.521,4476303.067
441408.971,4475140.981
441408.971,4475140.981
441076.384,4472151.788
441076.384,4472151.788
436022.540,4471972.880
436022.540,4471972.880
436022.540,4471972.880
442704.362,4476882.877
442704.362,4476882.877
439938.311,4468801.014
439938.311,4468801.014
439938.311,4468801.014
448383.349,4472742.024
439794.332,4466779.415
444078.514,4476256.689
444078.514,4476256.689
446015.112,4473493.739
446015.112,4473493.739
445943.815,4471663.168
445943.815,4471663.168
445943.815,4471663.168
440495.140,4466489.928
440495.140,4466489.928
442753.696,4477438.646
442753.696,4477438.646
442753.696,4477438.646
442753.696,4477438.646
439010.163,4479315.445
439010.163,4479315.445
447293.850,4472793.062
447293.850,4472793.062
444148.140,4475364.081
444148.140,4475364.081
444148.140,4475364.081
438063.251,4471234.295
438063.251,4471234.295
449588.420,4479811.879
439911.319,4474674.671
439911.319,4474674.671
447634.574,4471870.631
447634.574,4471870.631
440280.252,4476864.891
436445.903,4470042.620
436445.903,4470042.620
437426.859,4476022.928
437426.859,4476022.928
440984.649,4474496.237
440984.649,4474496.237
441118.180,4473150.139
441118.180,4473150.139
438060.393,4471237.904
438060.393,4471237.904
444944.625,4481404.746
444944.625,4481404.746
451446.467,4479521.395
451446.467,4479521.395
439230.365,4481922.759
439230.365,4481922.759
443213.520,4472229.783
443213.520,4472229.783
439225.275,4470751.779
439225.275,4470751.779
442822.950,4477272.150
442822.950,4477272.150
441434.770,4473263.026
441434.770,4473263.026
439419.583,4478871.205
439419.583,4478871.205
438354.540,4476837.602
438354.540,4476837.602
438354.540,4476837.602
442925.785,4474172.663
442925.785,4474172.663
450166.126,4477386.490
450166.126,4477386.490
445613.558,4476389.372
445613.558,4476389.372
443922.157,4469782.715
443922.157,4469782.715
442012.625,4476573.652
443593.041,4474691.223
444890.568,4474141.217
444890.568,4474141.217
444890.568,4474141.217
451654.756,4479934.738
451654.756,4479934.738
441585.087,4482138.287
441585.087,4482138.287
441585.087,4482138.287
441585.087,4482138.287
447566.224,4473467.922
447566.224,4473467.922
440687.062,4472480.908
440687.062,4472480.908
440687.062,4472480.908
440957.275,4468742.669
440957.275,4468742.669
440682.372,4471325.912
440682.372,4471325.912
437993.884,4480448.004
437993.884,4480448.004
440346.277,4475195.877
444223.387,4478480.351
444223.387,4478480.351
440490.144,4474569.333
440490.144,4474569.333
439286.341,4475537.800
439286.341,4475537.800
440711.850,4475542.558
440711.850,4475542.558
440711.850,4475542.558
435406.509,4471495.087
435406.509,4471495.087
438520.142,4480961.009
441325.909,4478926.903
441325.909,4478926.903
439378.967,4471091.277
439378.967,4471091.277
439378.967,4471091.277
441391.524,4477714.898
441391.524,4477714.898
450357.005,4477338.994
441474.586,4479656.119
441474.586,4479656.119
444465.677,4472190.135
444465.677,4472190.135
440292.698,4473162.924
443242.748,4472206.334
443242.748,4472206.334
444152.703,4477354.428
447187.897,4479317.593
447187.897,4479317.593
444541.916,4474299.624
444541.916,4474299.624
444541.916,4474299.624
442041.853,4476260.194
442041.853,4476260.194
451213.871,4473332.592
438487.260,4473013.765
438487.260,4473013.765
438222.789,4476778.064
438222.789,4476778.064
440354.516,4469515.728
440354.516,4469515.728
440354.516,4469515.728
440354.516,4469515.728
441559.736,4480485.733
441559.736,4480485.733
440514.228,4480607.418
440514.228,4480607.418
440514.228,4480607.418
440514.228,4480607.418
445664.670,4479112.264
445664.670,4479112.264
444746.067,4474777.119
439027.164,4465384.528
439027.164,4465384.528
439027.164,4465384.528
439027.164,4465384.528
439027.164,4465384.528
442239.111,4480078.227
449413.721,4475618.961
449413.721,4475618.961
449413.721,4475618.961
434039.862,4480263.351
444839.269,4472412.274
444839.269,4472412.274
444839.269,4472412.274
444648.689,4473199.201
444648.689,4473199.201
444648.689,4473199.201
444648.689,4473199.201
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
443822.824,4473790.883
441330.718,4473912.424
443235.558,4470960.050
443235.558,4470960.050
450554.146,4477149.233
450554.146,4477149.233
447788.866,4473222.763
447788.866,4473222.763
447788.866,4473222.763
436231.984,4469570.493
436231.984,4469570.493
445377.946,4476224.835
445377.946,4476224.835
439278.736,4482188.281
439278.736,4482188.281
439033.725,4465487.784
439033.725,4465487.784
439033.725,4465487.784
439033.725,4465487.784
438777.890,4472432.489
438777.890,4472432.489
440583.547,4474126.369
440583.547,4474126.369
438432.308,4476772.845
438432.308,4476772.845
438432.308,4476772.845
438432.308,4476772.845
440679.084,4480748.153
440412.227,4478456.789
440412.227,4478456.789
440826.642,4473491.111
440826.642,4473491.111
440826.642,4473491.111
440826.642,4473491.111
440826.642,4473491.111
440826.642,4473491.111
437760.952,4469489.295
437760.952,4469489.295
441225.835,4480424.597
445426.594,4476405.944
445426.594,4476405.944
445542.687,4476429.244
445542.687,4476429.244
445542.687,4476429.244
443978.675,4476155.248
430646.099,4480326.580
439577.058,4471309.651
439577.058,4471309.651
441549.589,4473123.653
441549.589,4473123.653
436682.040,4469456.227
436682.040,4469456.227
436682.040,4469456.227
444333.000,4478551.762
444333.000,4478551.762
444333.000,4478551.762
444333.000,4478551.762
439068.396,4479836.037
439068.396,4479836.037
439068.396,4479836.037
451903.793,4467533.404
451903.793,4467533.404
444305.704,4482248.676
444305.704,4482248.676
440381.209,4478238.606
440381.209,4478238.606
442648.191,4471568.680
442648.191,4471568.680
453012.902,4473431.648
453012.902,4473431.648
451242.950,4478049.383
451242.950,4478049.383
441574.350,4473098.785
441574.350,4473098.785
442031.638,4481830.793
442031.638,4481830.793
443615.707,4474587.731
443615.707,4474587.731
433954.116,4470467.176
433954.116,4470467.176
441158.741,4471470.444
440417.446,4471693.534
440417.446,4471693.534
443574.325,4470535.298
443574.325,4470535.298
443574.325,4470535.298
443574.325,4470535.298
450403.867,4478842.759
450403.867,4478842.759
439107.989,4476584.426
439107.989,4476584.426
439107.989,4476584.426
439107.989,4476584.426
436688.005,4470773.476
436688.005,4470773.476
443764.682,4479805.280
443764.682,4479805.280
437781.829,4474207.764
437781.829,4474207.764
437781.829,4474207.764
437781.829,4474207.764
437053.061,4468784.312
437053.061,4468784.312
437053.061,4468784.312
437053.061,4468784.312
437053.061,4468784.312
439328.916,4474692.638
439328.916,4474692.638
444068.075,4474310.146
444068.075,4474310.146
444068.075,4474310.146
442257.263,4476140.820
442257.263,4476140.820
444766.497,4472989.085
444766.497,4472989.085
440087.883,4473160.880
440087.883,4473160.880
443389.747,4480552.932
443389.747,4480552.932
433672.048,4480204.298
433672.048,4480204.298
433672.048,4480204.298
439724.355,4474979.415
439724.355,4474979.415
445007.779,4480458.946
445007.779,4480458.946
449311.422,4475682.338
449311.422,4475682.338
449311.422,4475682.338
442529.004,4468990.159
442529.004,4468990.159
450775.782,4475306.678
450775.782,4475306.678
447341.420,4480092.866
447341.420,4480092.866
440610.879,4473761.016
440610.879,4473761.016
439566.802,4477134.937
439566.802,4477134.937
445747.583,4479675.095
445747.583,4479675.095
445747.583,4479675.095
445747.583,4479675.095
444095.924,4474223.058
444095.924,4474223.058
436021.272,4477500.122
436021.272,4477500.122
436021.272,4477500.122
436021.272,4477500.122
439592.791,4473160.317
439592.791,4473160.317
444057.633,4476686.242
444057.633,4476686.242
440522.504,4478778.002
440522.504,4478778.002
443738.436,4477198.444
443738.436,4477198.444
443738.436,4477198.444
439302.595,4469441.725
444568.460,4469938.326
444568.460,4469938.326
444568.460,4469938.326
442445.896,4478000.259
442445.896,4478000.259
441290.567,4475260.728
441290.567,4475260.728
441290.567,4475260.728
441290.567,4475260.728
441290.567,4475260.728
441290.567,4475260.728
441290.567,4475260.728
442312.662,4475713.244
442312.662,4475713.244
441478.612,4478975.703
441172.271,4479292.135
441172.271,4479292.135
441961.326,4475168.420
441961.326,4475168.420
442995.277,4478857.094
442995.277,4478857.094
437284.427,4469509.353
437284.427,4469509.353
437284.427,4469509.353
437284.427,4469509.353
442971.512,4471380.326
442971.512,4471380.326
447683.510,4472695.647
447683.510,4472695.647
438021.695,4470114.050
438021.695,4470114.050
439266.460,4472789.410
442018.590,4479837.155
442018.590,4479837.155
453556.574,4473221.874
453556.574,4473221.874
441165.303,4470818.959
441165.303,4470818.959
443652.914,4472493.416
443652.914,4472493.416
435849.705,4470012.646
435849.705,4470012.646
435849.705,4470012.646
439911.916,4471583.219
439911.916,4471583.219
442108.586,4470739.103
442108.586,4470739.103
443707.344,4481604.423
443707.344,4481604.423
444532.633,4473753.700
444532.633,4473753.700
443900.053,4477445.630
443900.053,4477445.630
437983.790,4475181.406
437983.790,4475181.406
437983.790,4475181.406
441354.951,4474925.292
441354.951,4474925.292
443390.530,4472472.900
443390.530,4472472.900
443390.530,4472472.900
443390.530,4472472.900
443390.530,4472472.900
443390.530,4472472.900
442243.021,4473168.780
442243.021,4473168.780
442243.021,4473168.780
444994.731,4480188.342
444994.731,4480188.342
445521.420,4471422.786
445521.420,4471422.786
444299.590,4482158.903
444299.590,4482158.903
440503.267,4478768.515
440503.267,4478768.515
439241.529,4476720.073
439241.529,4476720.073
439050.709,4476324.765
439050.709,4476324.765
443605.716,4473237.106
443605.716,4473237.106
443605.716,4473237.106
440100.322,4473580.560
440100.322,4473580.560
442997.999,4478855.864
442997.999,4478855.864
449524.818,4472697.101
449524.818,4472697.101
445074.214,4479361.226
445074.214,4479361.226
447115.576,4477154.181
447115.576,4477154.181
437963.382,4473151.362
448570.201,4469378.384
445537.691,4473416.754
445537.691,4473416.754
439806.144,4470786.531
439806.144,4470786.531
439806.144,4470786.531
439524.716,4476742.982
442509.804,4474777.529
442509.804,4474777.529
451591.975,4477990.777
451591.975,4477990.777
440182.862,4473799.265
440182.862,4473799.265
440182.862,4473799.265
444954.319,4478012.400
444954.319,4478012.400
444954.319,4478012.400
440299.361,4472034.456
443393.811,4479684.566
443393.811,4479684.566
443393.811,4479684.566
443393.811,4479684.566
446856.357,4474801.594
446856.357,4474801.594
440942.512,4483712.961
440942.512,4483712.961
442604.647,4479061.934
442604.647,4479061.934
447906.078,4475218.787
447906.078,4475218.787
443386.504,4478177.779
443386.504,4478177.779
441570.249,4476592.889
441570.249,4476592.889
441570.249,4476592.889
441570.249,4476592.889
441137.110,4466396.763
441137.110,4466396.763
444184.260,4475700.869
444184.260,4475700.869
442187.175,4478560.356
442187.175,4478560.356
444100.733,4477076.442
444100.733,4477076.442
441069.192,4468352.896
441069.192,4468352.896
441069.192,4468352.896
440750.962,4473711.330
440750.962,4473711.330
444733.242,4474187.110
444733.242,4474187.110
444733.242,4474187.110
440625.362,4477556.696
440625.362,4477556.696
441469.217,4478563.078
441469.217,4478563.078
440462.192,4470931.923
440462.192,4470931.923
440462.192,4470931.923
439846.972,4473138.657
439846.972,4473138.657
440265.652,4478268.857
440265.652,4478268.857
440715.894,4481716.869
439452.018,4481646.905
439452.018,4481646.905
439452.018,4481646.905
441562.718,4473689.670
441562.718,4473689.670
441562.718,4473689.670
441562.718,4473689.670
434982.363,4471237.420
434982.363,4471237.420
434982.363,4471237.420
443802.672,4475636.576
443802.672,4475636.576
441558.766,4474417.618
434510.617,4468602.123
434510.617,4468602.123
442032.011,4474763.064
442032.011,4474763.064
441486.417,4476443.708
441486.417,4476443.708
442545.892,4478163.276
442545.892,4478163.276
441543.034,4477784.520
441543.034,4477784.520
442555.511,4476544.648
442555.511,4476544.648
440251.695,4470306.420
440251.695,4470306.420
437698.842,4472299.089
437698.842,4472299.089
437698.842,4472299.089
437698.842,4472299.089
442026.941,4480356.405
442026.941,4480356.405
442026.941,4480356.405
442026.941,4480356.405
442306.064,4477088.335
442306.064,4477088.335
444919.886,4473731.610
444919.886,4473731.610
442136.845,4470803.189
442136.845,4470803.189
442136.845,4470803.189
445142.587,4470777.428
445142.587,4470777.428
445142.587,4470777.428
445142.587,4470777.428
442846.732,4477193.971
442846.732,4477193.971
443946.822,4464370.556
443946.822,4464370.556
443824.481,4473782.276
443824.481,4473782.276
441462.730,4469624.625
441462.730,4469624.625
440684.154,4481701.055
440684.154,4481701.055
439153.472,4472297.933
439153.472,4472297.933
445885.635,4476533.668
445885.635,4476533.668
449724.272,4482601.578
449724.272,4482601.578
438424.405,4470252.698
438424.405,4470252.698
443410.438,4479511.077
443410.438,4479511.077
443410.438,4479511.077
443410.438,4479511.077
443410.438,4479511.077
443410.438,4479511.077
439316.054,4476333.022
439316.054,4476333.022
446739.672,4473889.438
446739.672,4473889.438
440148.613,4470831.392
440148.613,4470831.392
440148.613,4470831.392
445596.521,4481741.654
445596.521,4481741.654
444544.079,4471406.284
444544.079,4471406.284
444544.079,4471406.284
439149.669,4476728.443
439149.669,4476728.443
437344.449,4478007.591
446671.220,4480295.208
446671.220,4480295.208
435166.494,4471929.783
435166.494,4471929.783
441039.549,4475073.291
441039.549,4475073.291
441039.549,4475073.291
441039.549,4475073.291
436304.604,4469839.367
436304.604,4469839.367
442915.049,4476720.167
442915.049,4476720.167
441097.302,4478641.349
441097.302,4478641.349
437276.150,4478079.618
437276.150,4478079.618
439675.480,4470761.174
439675.480,4470761.174
439675.480,4470761.174
440796.370,4482487.274
440796.370,4482487.274
440796.370,4482487.274
444836.860,4469356.997
444836.860,4469356.997
445879.593,4469356.628
445879.593,4469356.628
439508.312,4477508.827
439508.312,4477508.827
442136.696,4478106.423
442136.696,4478106.423
442571.793,4471520.969
442571.793,4471520.969
442571.793,4471520.969
442571.793,4471520.969
442571.793,4471520.969
442571.793,4471520.969
442571.793,4471520.969
442571.793,4471520.969
444977.321,4469342.613
444977.321,4469342.613
443973.307,4475377.865
443973.307,4475377.865
443973.307,4475377.865
443973.307,4475377.865
436646.251,4477041.566
436646.251,4477041.566
441973.256,4480558.878
441973.256,4480558.878
438334.781,4480629.600
444745.098,4476666.221
444745.098,4476666.221
443729.744,4479193.081
443729.744,4479193.081
443729.744,4479193.081
444489.723,4471469.885
444489.723,4471469.885
444232.066,4476577.843
444232.066,4476577.843
444232.066,4476577.843
443754.021,4471831.221
443754.021,4471831.221
442700.385,4473183.319
442700.385,4473183.319
444976.762,4472342.232
444976.762,4472342.232
442660.308,4474935.582
442660.308,4474935.582
444389.064,4478897.786
444389.064,4478897.786
438877.965,4469174.234
438877.965,4469174.234
438877.965,4469174.234
441024.530,4477594.517
441024.530,4477594.517
448359.788,4477802.695
448359.788,4477802.695
448359.788,4477802.695
439722.118,4477599.830
439722.118,4477599.830
441285.720,4479639.342
441285.720,4479639.342
442361.053,4476529.661
442361.053,4476529.661
442361.053,4476529.661
436528.592,4469935.922
436528.592,4469935.922
436528.592,4469935.922
436528.592,4469935.922
442343.456,4471245.379
442343.456,4471245.379
442343.456,4471245.379
437271.788,4471120.544
437271.788,4471120.544
437271.788,4471120.544
449077.968,4467674.643
449077.968,4467674.643
444588.219,4481766.148
444588.219,4481766.148
438583.818,4473974.832
444299.739,4479363.687
444299.739,4479363.687
444299.739,4479363.687
439605.019,4483231.850
439605.019,4483231.850
435269.755,4469259.901
435269.755,4469259.901
435269.755,4469259.901
443305.380,4480120.081
443305.380,4480120.081
443305.380,4480120.081
443305.380,4480120.081
440544.649,4481996.955
440544.649,4481996.955
440544.649,4481996.955
440544.649,4481996.955
440544.649,4481996.955
440544.649,4481996.955
440544.649,4481996.955
435264.170,4469762.528
435264.170,4469762.528
443643.743,4474571.775
439099.397,4476212.027
444677.321,4472599.313
444677.321,4472599.313
444677.321,4472599.313
442247.719,4478390.998
442247.719,4478390.998
442247.719,4478390.998
442247.719,4478390.998
442247.719,4478390.998
443361.898,4473173.198
443361.898,4473173.198
443361.898,4473173.198
443361.898,4473173.198
443361.898,4473173.198
443859.301,4467943.124
443859.301,4467943.124
441603.876,4480650.813
441603.876,4480650.813
440113.531,4475645.579
440113.531,4475645.579
440113.531,4475645.579
444069.939,4473459.758
444069.939,4473459.758
444069.939,4473459.758
434881.667,4471762.690
434881.667,4471762.690
445764.360,4471789.327
445764.360,4471789.327
445764.360,4471789.327
442915.347,4473148.648
442915.347,4473148.648
442915.347,4473148.648
442915.347,4473148.648
442915.347,4473148.648
442915.347,4473148.648
437434.553,4475991.434
437434.553,4475991.434
437434.553,4475991.434
440487.122,4473405.142
440487.122,4473405.142
440487.122,4473405.142
440016.675,4475092.031
440016.675,4475092.031
439271.578,4471798.964
439271.578,4471798.964
439271.578,4471798.964
439271.578,4471798.964
441345.892,4473292.702
441345.892,4473292.702
441025.052,4471388.836
441025.052,4471388.836
439544.400,4470839.687
434474.708,4471801.034
434474.708,4471801.034
434474.708,4471801.034
434474.708,4471801.034
448254.655,4473728.442
448254.655,4473728.442
448254.655,4473728.442
448254.655,4473728.442
439943.195,4481451.142
439943.195,4481451.142
439943.195,4481451.142
443792.718,4469360.452
443792.718,4469360.452
443792.718,4469360.452
441741.741,4475923.229
441741.741,4475923.229
441741.741,4475923.229
441741.741,4475923.229
438987.497,4470765.200
438987.497,4470765.200
440332.141,4477576.671
440332.141,4477576.671
440332.141,4477576.671
440332.141,4477576.671
439243.244,4481228.929
439243.244,4481228.929
439243.244,4481228.929
442943.158,4477455.497
442943.158,4477455.497
442943.158,4477455.497
442943.158,4477455.497
448338.314,4471908.421
443298.707,4474717.693
443298.707,4474717.693
443298.707,4474717.693
443298.707,4474717.693
440166.558,4475659.950
440166.558,4475659.950
440166.558,4475659.950
440166.558,4475659.950
440166.558,4475659.950
441559.810,4476170.868
441559.810,4476170.868
442377.194,4466816.762
442377.194,4466816.762
440982.104,4475464.133
440982.104,4475464.133
442530.682,4471571.998
442530.682,4471571.998
441480.402,4476439.888
441480.402,4476439.888
439012.997,4477591.088
439012.997,4477591.088
445735.653,4474943.131
445735.653,4474943.131
443190.033,4484198.360
443190.033,4484198.360
442592.866,4476546.288
442592.866,4476546.288
442592.866,4476546.288
436201.631,4471329.488
436201.631,4471329.488
436201.631,4471329.488
450607.235,4480472.349
450607.235,4480472.349
446360.483,4472334.916
446360.483,4472334.916
437122.552,4480688.951
440254.242,4478866.918
440254.242,4478866.918
442687.709,4477138.702
442687.709,4477138.702
438094.692,4482051.385
439632.607,4470859.297
439632.607,4470859.297
439632.607,4470859.297
444098.645,4474507.465
444098.645,4474507.465
443066.596,4474725.280
443066.596,4474725.280
442125.102,4477068.762
442125.102,4477068.762
450279.907,4472266.766
450279.907,4472266.766
440525.114,4471957.297
440525.114,4471957.297
439195.077,4470756.458
439195.077,4470756.458
439195.077,4470756.458
439195.077,4470756.458
439195.077,4470756.458
444778.054,4481116.415
444778.054,4481116.415
444778.054,4481116.415
441746.588,4480729.699
441746.588,4480729.699
439528.369,4468658.265
439528.369,4468658.265
443386.327,4472541.331
440395.890,4474399.467
440395.890,4474399.467
443314.850,4472354.265
443314.850,4472354.265
443315.036,4475933.109
443315.036,4475933.109
441817.496,4479873.765
441817.496,4479873.765
443247.062,4471567.564
443247.062,4471567.564
440271.230,4481305.802
440271.230,4481305.802
440271.230,4481305.802
440721.062,4468880.627
440721.062,4468880.627
439920.416,4473914.810
439920.416,4473914.810
439920.416,4473914.810
439405.640,4472509.540
439405.640,4472509.540
439405.640,4472509.540
439405.640,4472509.540
439405.640,4472509.540
436643.549,4479349.419
439631.265,4466764.987
440566.645,4473619.432
440566.645,4473619.432
448612.702,4468642.607
448612.702,4468642.607
448612.702,4468642.607
444411.731,4477519.508
444411.731,4477519.508
442346.273,4472778.438
442346.273,4472778.438
444226.892,4475028.542
444226.892,4475028.542
440911.494,4482229.737
440397.314,4481404.485
440397.314,4481404.485
443604.979,4471051.178
443604.979,4471051.178
440440.348,4473903.063
440440.348,4473903.063
441155.927,4471459.102
440383.552,4478313.013
437648.096,4469447.021
445620.231,4475434.010
445620.231,4475434.010
441591.946,4476000.718
441591.946,4476000.718
441591.946,4476000.718
442469.914,4474784.314
442469.914,4474784.314
441383.695,4478167.713
441383.695,4478167.713
441548.626,4475771.589
441548.626,4475771.589
446861.447,4478015.499
446861.447,4478015.499
436009.960,4471951.300
436009.960,4471951.300
443319.398,4472805.141
443319.398,4472805.141
440968.040,4479037.772
440968.040,4479037.772
437303.887,4473652.016
437303.887,4473652.016
440013.022,4473858.851
440013.022,4473858.851
445907.071,4480107.293
445907.071,4480107.293
441580.613,4473470.495
435663.449,4469489.072
435663.449,4469489.072
440909.592,4472394.467
443332.185,4477942.787
443332.185,4477942.787
443332.185,4477942.787
443332.185,4477942.787
443332.185,4477942.787
443332.185,4477942.787
443009.966,4476737.055
443009.966,4476737.055
441743.004,4468630.672
441743.004,4468630.672
444374.375,4470310.670
444374.375,4470310.670
447483.833,4474395.627
447483.833,4474395.627
439148.029,4473267.966
439148.029,4473267.966
439087.447,4474663.319
439087.447,4474663.319
441549.297,4471358.490
441549.297,4471358.490
438906.522,4476754.987
438906.522,4476754.987
438906.522,4476754.987
441682.614,4473088.104
441682.614,4473088.104
441682.614,4473088.104
450103.858,4478160.390
450103.858,4478160.390
440087.733,4476989.186
440087.733,4476989.186
440087.733,4476989.186
437652.241,4471268.866
437652.241,4471268.866
437652.241,4471268.866
440361.562,4478533.365
440361.562,4478533.365
447487.711,4476078.374
447487.711,4476078.374
447487.711,4476078.374
447455.053,4476084.675
447455.053,4476084.675
447455.053,4476084.675
440250.054,4476129.636
440250.054,4476129.636
443245.284,4475367.985
443245.284,4475367.985
440267.278,4476680.388
440267.278,4476680.388
440267.278,4476680.388
447589.749,4471903.556
447589.749,4471903.556
447589.749,4471903.556
448072.910,4476358.690
448072.910,4476358.690
439982.747,4474641.574
439982.747,4474641.574
442651.472,4478716.824
442651.472,4478716.824
439276.573,4466347.944
439276.573,4466347.944
437060.070,4471929.746
443894.867,4477451.396
443894.867,4477451.396
443894.867,4477451.396
443894.867,4477451.396
443894.867,4477451.396
439718.204,4482307.990
452590.732,4471953.904
439620.677,4466747.484
439620.677,4466747.484
448426.371,4476207.478
448426.371,4476207.478
448426.371,4476207.478
444142.972,4482823.064
444142.972,4482823.064
442451.944,4474426.566
442451.944,4474426.566
438593.064,4476612.163
438593.064,4476612.163
438593.064,4476612.163
438593.064,4476612.163
438593.064,4476612.163
438593.064,4476612.163
438593.064,4476612.163
439265.762,4480916.142
439265.762,4480916.142
435984.588,4468204.779
435984.588,4468204.779
437971.739,4470194.652
437971.739,4470194.652
445250.031,4477605.851
445250.031,4477605.851
445250.031,4477605.851
442123.275,4470684.487
442123.275,4470684.487
442999.751,4475906.397
442999.751,4475906.397
437609.740,4469493.061
437609.740,4469493.061
446893.154,4477870.229
446893.154,4477870.229
446893.154,4477870.229
439002.782,4476268.545
439002.782,4476268.545
442395.352,4473171.371
442395.352,4473171.371
440226.046,4473671.178
441029.003,4471425.260
441029.003,4471425.260
441029.003,4471425.260
439589.212,4477157.174
439589.212,4477157.174
444341.345,4473010.596
444341.345,4473010.596
444341.345,4473010.596
441068.521,4468353.157
441068.521,4468353.157
444913.533,4482903.367
444913.533,4482903.367
443729.787,4478683.290
443729.787,4478683.290
443729.787,4478683.290
443500.696,4481707.785
443500.696,4481707.785
443500.696,4481707.785
448502.536,4469246.540
448502.536,4469246.540
448502.536,4469246.540
440138.435,4476462.592
440138.435,4476462.592
441370.124,4478624.032
441370.124,4478624.032
448762.049,4469687.183
448762.049,4469687.183
448762.049,4469687.183
452744.479,4478895.251
452744.479,4478895.251
442870.489,4475967.891
442870.489,4475967.891
437782.426,4469482.585
437782.426,4469482.585
437782.426,4469482.585
440093.400,4478708.362
440093.400,4478708.362
450691.937,4479822.317
450691.937,4479822.317
443577.681,4479525.412
443577.681,4479525.412
436584.228,4470110.204
436584.228,4470110.204
440044.263,4480356.973
440044.263,4480356.973
441220.702,4476452.489
441220.702,4476452.489
436844.511,4473370.619
440243.300,4474629.720
440243.300,4474629.720
443850.130,4469071.189
443850.130,4469071.189
441413.818,4475139.825
441413.818,4475139.825
441413.818,4475139.825
442556.535,4475046.751
442556.535,4475046.751
439451.123,4475215.991
439451.123,4475215.991
439451.123,4475215.991
444311.221,4472534.779
444311.221,4472534.779
