AÑO,ID_MEASURE,MES,ID,TIPOEDIFICIO,EDIFICIO,DIRECCION,DISTRITO,CÓDIGO DISTRITO,BARRIO,CÓDIGO BARRIO,LONGITUD,LATITUD,CLASE,UNIDADES,CONSUMO,MEASURE_TYPE_ID
2021,2841,10,28,Centros escolares,Ceip Fernando El Católico,"Calle  Fernando El Catolico,  16  28015  Madrid",Chamberi,7,Arapiles,72,-3.70909241205986,40.4340817975365,Energía Reactiva,kvarh,"647,1",3
2021,2843,10,582,Centros escolares,Ceip Isaac Peral,"Glorieta Rufino Novalvos, 5 28025 Madrid",Carabanchel,11,Puerta Bonita,115,-3.729999509109673,40.38645824863816,Energía Reactiva,kvarh,"1,3",3
2021,2845,10,1028,Centros escolares,Ceip Madroño,"Calle Las Marismas, 14 28038 Madrid",Puente De Vallecas,13,Numancia,136,-3.6547868183395873,40.402312403210814,Energía Reactiva,kvarh,"15,8",3
2021,2847,10,116,Centros escolares,Ceip Ntra Sra De La Paloma,"Calle Tabernillas, 2 28005 Madrid",Centro,1,Palacio,11,-3.7106372993064745,40.411427160112815,Energía Reactiva,kvarh,"2,4",3
2021,2849,10,167,Centros escolares,Ceip Ntra Sra Fuencisla,"Calle Tomelloso, 39 28026 Madrid",Usera,12,Almendrales,124,-3.6972821974614196,40.380523117574946,Energía Reactiva,kvarh,0,3
2021,2851,10,342,Centros escolares,Ceip Patriarca Obispo Elio Garay,"Calle  Lopez De Hoyos,  40  28006  Madrid",Chamartin,5,El Viso,51,-3.6775271587200176,40.44124810405872,Energía Reactiva,kvarh,"60,6",3
2021,2854,10,304,Centros escolares,Ceip Pradolongo,"Calle Parque De La Paloma, 9 28026 Madrid",Usera,12,Zofio,126,-3.7158207588239685,40.379271000451105,Energía Reactiva,kvarh,"0,2",3
2021,2856,10,108,Centros escolares,Ceip Puerto Rico,"Calle Segura, 74 28041 Madrid",Usera,12,Orcasitas,121,-3.718516174164925,40.36857243836856,Energía Reactiva,kvarh,0,3
2021,2858,10,247,Centros escolares,Ceip Residencia San Ildefonso,"Calle Alfonso Vi, 1 28005 Madrid",Centro,1,Palacio,11,-3.71212631464,40.4129348523462,Energía Reactiva,kvarh,2251,3
2021,2860,10,143,Centros escolares,Ceip Rufino Blanco,"Calle  General Alvarez De Castro,  46  28010  Madrid",Chamberi,7,Trafalgar,73,-3.7020038809679128,40.438300660515864,Energía Reactiva,kvarh,"365,6",3
2021,2862,10,31,Centros escolares,Ceip San Isidoro,"Calle  Fuenterrabia,  15  28014  Madrid",Retiro,3,Pacifico,31,-3.6812457537336245,40.40679188136205,Energía Reactiva,kvarh,"1500,6",3
2021,2865,10,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,1,Palacio,11,-3.714990913868,40.4111186882429,Energía Reactiva,kvarh,"2938,4",3
2021,2867,10,35,Centros culturales y bibliotecas,Cmm Acuario,"Calle Acuario, 27 Planta 1ª 28042 Madrid",Barajas,21,Casco Historico De Barajas,213,-3.574747837304356,40.47618149000194,Energía Reactiva,kvarh,"871,4",3
2021,2869,10,95,Centros culturales y bibliotecas,Cmm El Almendro,"Calle  Ladera De Los Almendros,  6  28032  Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.622723456977055,40.40345225985573,Energía Reactiva,kvarh,4090,3
2021,2871,10,39,Centros culturales y bibliotecas,Cmm Orcasur,"Avenida  Orcasur,  60  28041  Madrid",Usera,12,Orcasur,122,-3.69954710390932,40.368311695306396,Energía Reactiva,kvarh,9233,3
2021,2873,10,40,Centros culturales y bibliotecas,Cmm Villa Vallecas,"Calle  Pico Mampodre,  6  28031  Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6208477950435194,40.377553764465986,Energía Reactiva,kvarh,4590,3
2021,2875,10,1359,Centros mixtos,"Complejo Antonio Machado (cc, Cm, Bib Y Em)","Calle San Román Del Valle, 8 28037 Madrid",San Blas - Canillejas,20,Arcos,204,-3.621739896888182,40.41967156295551,Energía Reactiva,kvarh,"36,7",3
2021,2877,10,1083,Centros mixtos,Complejo La Vaguada,"Avenida Monforte De Lemos, 38-40 28029 Madrid",Fuencarral - El Pardo,8,Pilar,84,-3.709012712706959,40.479004163276095,Energía Reactiva,kvarh,31852,3
2021,2880,10,473,Centros sociales,Cs Teresa De Calcuta,"Plaza Navio, 4 28042 Madrid",Barajas,21,Alameda De Osuna,211,-3.5871353643605675,40.45552661743925,Energía Reactiva,kvarh,273,3
2021,2882,10,44,Centros mixtos,Csc García Lorca,"Calle  Eugenia De Montijo,  105  28044  Madrid",Carabanchel,11,Buenavista,116,-3.7506920153715964,40.37426253091966,Energía Reactiva,kvarh,"456,7",3
2021,2884,10,2446,Centros mixtos,Csc Montecarmelo,"Avenida  Monasterio De Silos,  57  28049  Madrid",Fuencarral - El Pardo,8,El Goloso,88,-3.696952039577801,40.504630657712134,Energía Reactiva,kvarh,"100,7",3
2021,2886,10,50,Centros sociales,Css Guindalera,"Calle  Pilar De Zaragoza,  28  28028  Madrid",Salamanca,4,Guindalera,44,-3.668341226294794,40.4336709406958,Energía Reactiva,kvarh,"3544,2",3
2021,2888,10,51,Centros sociales,Css José Villarreal,"Calle  Guillermo De Osma,  14  28045  Madrid",Arganzuela,2,Chopera,23,-3.69781018604504,40.3945361930946,Energía Reactiva,kvarh,1177,3
2021,2890,10,52,Centros sociales,Css Puerto De Las Pilas,"Calle  Fuentidueña,  16  28031  Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6209705595929327,40.37080874645025,Energía Reactiva,kvarh,1262,3
2021,2892,10,53,Centros sociales,Css San Filiberto,"Calle  San Filiberto,  7  28026  Madrid",Usera,12,Moscardo,125,-3.7144898128018777,40.385895351398965,Energía Reactiva,kvarh,476,3
2021,2894,10,772,Centros administrativos,Jmd Centro,"Calle Mayor, 72 28013 Madrid",Centro,1,Palacio,11,-3.7107369303703,40.4155572059031,Energía Reactiva,kvarh,4114,3
2021,2896,10,97,Centros administrativos,Jmd Chamberí,"Plaza Chamberi, 4 28010 Madrid",Chamberi,7,Almagro,74,-3.696209393767502,40.433186008045105,Energía Reactiva,kvarh,"641,2",3
2021,2898,10,60,Centros administrativos,Jmd Ciudad Lineal,"Avenida  Institucion Libre De Enseñanza,  16  28037  Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.6364151281407935,40.43622119989908,Energía Reactiva,kvarh,5696,3
2021,2900,10,1082,Centros administrativos,Jmd Fuencarral,"Avenida Monforte De Lemos, 40 28029 Madrid",Fuencarral - El Pardo,8,Pilar,84,-3.7097284197807,40.4785409720142,Energía Reactiva,kvarh,"430,4",3
2021,2902,10,61,Centros administrativos,Jmd Hortaleza,"Carretera Canillas, 2 28043 Madrid",Hortaleza,16,Canillas,163,-3.656592960667253,40.46316564352573,Energía Reactiva,kvarh,"4831,4",3
2021,2904,10,547,Centros administrativos,Jmd Latina,"Avenida  Las Aguilas,  2  A  28044  Madrid",Latina,10,Aguilas,107,-3.7646888345823384,40.38514079523045,Energía Reactiva,kvarh,3325,3
2021,2907,10,1974,Centros administrativos,Jmd San Blas,"Avenida Arcentales, 28 28022 Madrid",San Blas - Canillejas,20,Rosas,205,-3.6093213451679547,40.4346558664931,Energía Reactiva,kvarh,"484,1",3
2021,2909,10,64,Centros administrativos,Jmd Tetuán,"Calle Bravo Murillo, 357 28020 Madrid",Tetuan,6,Almenara,64,-3.692941512799195,40.46519734181354,Energía Reactiva,kvarh,"10,6",3
2021,2911,10,1092,Centros administrativos,Jmd Usera,"Avenida Rafaela Ybarra, 41 28026 Madrid",Usera,12,Pradolongo,127,-3.7096201207582395,40.382700337633004,Energía Reactiva,kvarh,"2589,3",3
2021,2913,10,67,Centros administrativos,Jmd Villa De Vallecas,"Paseo  Federico Garcia Lorca,  12  28031  Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.62145283126297,40.37888973330837,Energía Reactiva,kvarh,2961,3
2021,2915,10,90,Centros administrativos,Madrid Emprende,"Calle  Principe De Vergara,  140  Planta  1ª  28002  Madrid",Chamartin,5,Ciudad Jardin,53,-3.67786861128952,40.4443263575816,Energía Reactiva,kvarh,5,3
2021,2917,10,70,Centros culturales y bibliotecas,Museo De Historia,"Calle Fuencarral, 78 28004 Madrid",Centro,1,Justicia,14,-3.7007090795268223,40.42582431585514,Energía Reactiva,kvarh,"0,6",3
2021,2919,10,1987,Centros deportivos,Pabellón Jesús Rollán,"Calle Avena, 11 28026 Madrid",Usera,12,Zofio,126,-3.7152779102325,40.3760873422678,Energía Reactiva,kvarh,178,3
2021,2921,10,1131,Centros mixtos,Palacio Cibeles,"Plaza Cibeles, 1 28014 Madrid",Retiro,3,Los Jeronimos,35,-3.6919909715652,40.4187965631925,Energía Reactiva,kvarh,21157,3
2021,2923,10,1046,Centros culturales y bibliotecas,Planetario De Madrid,"Avenida  Planetario,  16  28045  Madrid",Arganzuela,2,Legazpi,24,-3.6849454373727,40.39283930441695,Energía Reactiva,kvarh,"1803,6",3
2021,2925,10,1174,Centros administrativos,Sede Ag Hacienda,"Calle Alcala, 45 28014 Madrid",Centro,1,Justicia,14,-3.695760433679633,40.419308936692836,Energía Reactiva,kvarh,8909,3
2021,2927,11,1745,Centros sociales,Apartamentos Tutelados Retiro,"Calle  Jose Martinez De Velasco,  22  28007  Madrid",Retiro,3,Estrella,33,-3.667718515921123,40.41481944595919,Energía Reactiva,kvarh,"9935,3",3
2021,2929,11,2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,11,San Isidro,113,-3.7202936410904,40.3977521494866,Energía Reactiva,kvarh,208,3
2021,2931,11,2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,10,Aluche,104,-3.7663713097572,40.3969681670062,Energía Reactiva,kvarh,5766,3
2021,2933,11,1160,Centros culturales y bibliotecas,Biblioteca Dámaso Alonso,"Calle  Manuel Ferrero,  1  28036  Madrid",Chamartin,5,Castilla,56,-3.684639631260018,40.467642023548,Energía Reactiva,kvarh,"4,3",3
2021,2935,11,2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"Paseo Fernan Nuñez, 24 28009 Madrid",Retiro,3,Los Jeronimos,35,-3.6796432754374946,40.41678861549688,Energía Reactiva,kvarh,3299,3
2021,2937,11,1764,Centros culturales y bibliotecas,Biblioteca Gabriel García Márquez,"Plaza  Pueblo,  2  (centro Cultural Orcasur)  28041  Madrid",Usera,12,Orcasur,122,-3.7014543907797677,40.36697564023111,Energía Reactiva,kvarh,1297,3
2021,2939,11,1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"Calle Monte Aya, 12 28031 Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6226612333620114,40.378016410030774,Energía Reactiva,kvarh,3,3
2021,2941,11,782,Centros culturales y bibliotecas,Biblioteca Iván De Vargas,"Calle  San Justo,  5  28005  Madrid",Centro,1,Palacio,11,-3.7096042005805345,40.41417035961479,Energía Reactiva,kvarh,4306,3
2021,2943,11,1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas - Canillejas,20,Rosas,205,-3.610550602425999,40.433453540244685,Energía Reactiva,kvarh,74,3
2021,2945,11,509,Centros culturales y bibliotecas,Biblioteca La Elipa - Islas Filipinas,"Calle Nuestra Señora Del Villar, 6 28017 Madrid",Ciudad Lineal,15,Ventas,151,-3.6512062299873125,40.4234957928842,Energía Reactiva,kvarh,651,3
2021,2947,11,1912,Centros culturales y bibliotecas,Biblioteca Manuel Vázquez Montalbán,"Calle  Francos Rodriguez,  67  28039  Madrid",Tetuan,6,Bellas Vistas,61,-3.7102571625135283,40.45726571066271,Energía Reactiva,kvarh,0,3
2021,2949,11,941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"Calle Barcelo, 4 28004 Madrid",Centro,1,Justicia,14,-3.6990826662067344,40.42683538680111,Energía Reactiva,kvarh,10358,3
2021,2951,11,850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,14,Media Legua,144,-3.6530587077141,40.4097421858525,Energía Reactiva,kvarh,3029,3
2021,2954,11,20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"Calle Arganda, 12 28005 Madrid",Arganzuela,2,Acacias,22,-3.7076765298843,40.4002580548243,Energía Reactiva,kvarh,3,3
2021,2956,11,144,Centros culturales y bibliotecas,Cc Agustín Díaz,"Paseo  Comandante Fortea,  42  28008  Madrid",Moncloa - Aravaca,9,Casa De Campo,91,-3.7321686184579326,40.4277336218081,Energía Reactiva,kvarh,"545,4",3
2021,2958,11,396,Centros culturales y bibliotecas,Cc Alberto Sánchez+biblioteca Portazgo,"Calle  Cantalapiedra,  11-14  28038  Madrid",Puente De Vallecas,13,Numancia,136,-3.6555665582515435,40.39366290171836,Energía Reactiva,kvarh,"53,5",3
2021,2960,11,1880,Centros culturales y bibliotecas,Cc Alfredo Kraus,"Glorieta  Pradera De Vaquerizas,  9  28035  Madrid",Fuencarral - El Pardo,8,Mirasierra,87,-3.7215813956767936,40.49091933552307,Energía Reactiva,kvarh,397,3
2021,2962,11,3,Centros culturales y bibliotecas,Cc Bohemios,"Calle  Los Bohemios,  1  28041  Madrid",Villaverde,17,Angeles,175,-3.69351135777872,40.356569797382164,Energía Reactiva,kvarh,"25,5",3
2021,2964,11,1106,Centros culturales y bibliotecas,Cc Carril Del Conde,"Calle  Carril Del Conde,  57  28043  Madrid",Hortaleza,16,Canillas,163,-3.654313795014318,40.460896485125076,Energía Reactiva,kvarh,2902,3
2021,2966,11,88,Centros culturales y bibliotecas,Cc Casa Del Reloj,"Paseo Chopera, 6 (y 10) 28045 Madrid",Arganzuela,2,Chopera,23,-3.6990395103836233,40.39313831627641,Energía Reactiva,kvarh,"4030,1",3
2021,2968,11,906,Centros culturales y bibliotecas,Cc Conde Duque,"Calle Conde Duque, 11 28015 Madrid",Centro,1,Universidad,15,-3.710680603981,40.4272912991656,Energía Reactiva,kvarh,31612,3
2021,2970,11,2011,Centros culturales y bibliotecas,Cc Eduardo Úrculo & Biblioteca María Zambrano,"Plaza Donoso, 5 28029 Madrid",Tetuan,6,Almenara,64,-3.697317069897467,40.46917467820605,Energía Reactiva,kvarh,12325,3
2021,2972,11,1030,Centros culturales y bibliotecas,Cc El Madroño + Bib. Vicálvaro,"Calle  Villardondiego,  36  28032  Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6067251462782606,40.405723430071895,Energía Reactiva,kvarh,1256,3
2021,2974,11,1017,Centros culturales y bibliotecas,Cc El Torito,"Avenida Moratalaz, 130 28030 Madrid",Moratalaz,14,Vinateros,146,-3.645480705416855,40.40627804229188,Energía Reactiva,kvarh,"55,3",3
2021,2976,11,1073,Centros culturales y bibliotecas,Cc Fernando De Los Ríos Y Biblioteca Aluche,"Calle  Camarena,  10  28047  Madrid",Latina,10,Aluche,104,-3.7557257281421474,40.39583722701424,Energía Reactiva,kvarh,3126,3
2021,2978,11,7,Centros culturales y bibliotecas,Cc La Elipa Y Css Santa Felicidad,"Calle  Santa Felicidad,  39  28017  Madrid",Ciudad Lineal,15,Ventas,151,-3.6488146218251276,40.42476214245043,Energía Reactiva,kvarh,"2886,4",3
2021,2980,11,288,Centros culturales y bibliotecas,Cc La Vaguada,"Avenida  Monforte De Lemos, 38 28029 Madrid",Fuencarral - El Pardo,8,Pilar,84,-3.7091651558876,40.4790171574762,Energía Reactiva,kvarh,13966,3
2021,2982,11,1905,Centros culturales y bibliotecas,Cc Los Rosales,"Avenida Los Rosales, 133 28021 Madrid",Villaverde,17,Butarque,173,-3.675233737399011,40.351613033852146,Energía Reactiva,kvarh,67,3
2021,2984,11,1151,Centros culturales y bibliotecas,Cc Mercado De Ibiza,"Calle Ibiza, 8 Planta 1ª 28009 Madrid",Retiro,3,Ibiza,34,-3.67667935697656,40.41825794820068,Energía Reactiva,kvarh,"1057,5",3
2021,2986,11,1227,Centros culturales y bibliotecas,Cc Meseta De Orcasitas,"Plaza Asociacion, 1 28041 Madrid",Usera,12,Orcasitas,121,-3.707694256978187,40.36931833443561,Energía Reactiva,kvarh,345,3
2021,2988,11,1249,Centros culturales y bibliotecas,Cc Pozo Del Tío Raimundo,"Avenida  De Las Glorietas,  19  (19-21 Entrada Por La Plaza Del Padre Llanos)  28053  Madrid",Puente De Vallecas,13,Entrevias,131,-3.6593099207585325,40.37407223002263,Energía Reactiva,kvarh,7526,3
2021,2990,11,226,Centros culturales y bibliotecas,Cc Rafael Altamira,"Calle  Enrique D'almonte,  1  28028  Madrid",Salamanca,4,Fuente Del Berro,43,-3.6624679355256173,40.42247443328772,Energía Reactiva,kvarh,1273,3
2021,2992,11,267,Centros culturales y bibliotecas,Cc Santa Petronila,"Calle  Maria Martinez Oviol,  12  28021  Madrid",Villaverde,17,Los Rosales,174,-3.690868394273012,40.35106032055195,Energía Reactiva,kvarh,62,3
2021,2994,11,1069,Centros culturales y bibliotecas,Cc Sara Montiel,"Carretera  Boadilla Del Monte,  40  28024  Madrid",Latina,10,Campamento,105,-3.774542396677996,40.39943618294565,Energía Reactiva,kvarh,"194,2",3
2021,2997,11,10,Centros culturales y bibliotecas,Cc Y Cm San Juan Bautista,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,15,San Juan Bautista,156,-3.6577579555498385,40.45231033694087,Energía Reactiva,kvarh,"373,9",3
2021,3000,11,1119,Centros mixtos,Cdi Arganzuela,"Calle Canarias, 17 28045 Madrid",Arganzuela,2,Palos De La Frontera,26,-3.6954429745674,40.4026590845045,Energía Reactiva,kvarh,18792,3
2021,3002,11,1772,Centros deportivos,Cdm Alfredo Goyeneche,"Calle Arroyo De Pozuelo, 99 28023 Madrid",Moncloa - Aravaca,9,Aravaca,97,-3.781256253676556,40.452149602180505,Energía Reactiva,kvarh,"10366,8",3
2021,3004,11,631,Centros deportivos,Cdm Aluche,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,10,Aguilas,107,-3.7716686725616,40.3830956005522,Energía Reactiva,kvarh,10212,3
2021,3006,11,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,"Calle Payaso Fofo, 7 28018 Madrid",Puente De Vallecas,13,Palomeras Bajas,133,-3.6594303931969576,40.39165542230783,Energía Reactiva,kvarh,7705,3
2021,3008,11,1692,Centros deportivos,Cdm Barajas,"Avenida Logroño, 70 28042 Madrid",Barajas,21,Alameda De Osuna,211,-3.5866347723157004,40.46294933734348,Energía Reactiva,kvarh,6523,3
2021,3010,11,1918,Centros deportivos,Cdm Cerro Almodóvar,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa De Vallecas,18,Santa Eugenia,182,-3.6023182815488193,40.38281136695731,Energía Reactiva,kvarh,"15,8",3
2021,3012,11,1825,Centros deportivos,Cdm Concepción,"Calle Jose Del Hierro, 5 28027 Madrid",Ciudad Lineal,15,La Concepcion,154,-3.648873879700902,40.437198629630075,Energía Reactiva,kvarh,8496,3
2021,3014,11,13,Centros deportivos,Cdm Daoíz Y Velarde,"Avenida  Ciudad De Barcelona,  162  28007  Madrid",Retiro,3,Pacifico,31,-3.67746528950444,40.401630486360204,Energía Reactiva,kvarh,867,3
2021,3016,11,1895,Centros deportivos,Cdm El Espinillo,"Carretera  Villaverde A Vallecas,  19  28041  Madrid",Villaverde,17,Los Rosales,174,-3.6854725557044405,40.356795865643434,Energía Reactiva,kvarh,1023,3
2021,3018,11,1921,Centros deportivos,Cdm Entrevías,"Ronda  Sur,  4  28053  Madrid",Puente De Vallecas,13,Entrevias,131,-3.6728529011536875,40.37801202948858,Energía Reactiva,kvarh,6438,3
2021,3020,11,1892,Centros deportivos,Cdm Faustina Valladolid - Valdebernardo,"Calle Ladera De Los Almendros, 2 28032 Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6222312937684507,40.40438332871522,Energía Reactiva,kvarh,4,3
2021,3022,11,14,Centros deportivos,Cdm Félix Rubio,"Calle  Alianza,  4  28041  Madrid",Villaverde,17,Los Rosales,174,-3.6911647778574705,40.35755655401399,Energía Reactiva,kvarh,"39,7",3
2021,3024,11,15,Centros deportivos,Cdm Fernando Martín,"Avenida Santo Angel De La Guarda, 6 28039 Madrid",Moncloa - Aravaca,9,Valdezarza,94,-3.7107207495907812,40.461051685261125,Energía Reactiva,kvarh,4611,3
2021,3027,11,18,Centros deportivos,Cdm Gimnasio Moscardó,"Calle Pilar De Zaragoza, 93 28028 Madrid",Salamanca,4,Guindalera,44,-3.674064362514168,40.43812405597574,Energía Reactiva,kvarh,44,3
2021,3029,11,1929,Centros deportivos,Cdm Hortaleza,"Carretera Estacion De Hortaleza, 11 28033 Madrid",Hortaleza,16,Apostol Santiago,165,-3.6520428109526883,40.478883218418986,Energía Reactiva,kvarh,"7213,9",3
2021,3031,11,1933,Centros deportivos,Cdm La Elipa,"Calle Alcalde Garrido Juaristi, 17 28030 Madrid",Moratalaz,14,Media Legua,144,-3.6548487612407725,40.414668189563315,Energía Reactiva,kvarh,248,3
2021,3033,11,1771,Centros deportivos,Cdm La Masó,"Calle Maso, 80 (c/v Ventisquero De La Condesa) 28034 Madrid",Fuencarral - El Pardo,8,Mirasierra,87,-3.7153208255768,40.4851944115249,Energía Reactiva,kvarh,21693,3
2021,3035,11,1935,Centros deportivos,Cdm La Mina,"Calle  Monseñor Oscar Romero,  41  28025  Madrid",Carabanchel,11,Vista Alegre,114,-3.7467549471754307,40.382255413146034,Energía Reactiva,kvarh,"30003,2",3
2021,3037,11,1937,Centros deportivos,Cdm Luis Aragonés,"Calle El Provencio, 20 28043 Madrid",Hortaleza,16,Canillas,163,-3.62783298581013,40.46547736811336,Energía Reactiva,kvarh,5821,3
2021,3039,11,22,Centros deportivos,Cdm Margot Molés - Vicálvaro,"Paseo  Polideportivo,  3  28032  Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6024320109550114,40.40927578809022,Energía Reactiva,kvarh,256,3
2021,3041,11,23,Centros deportivos,Cdm María Jesús Rosa,"Avenida  Monforte De Lemos,  38  28029  Madrid",Fuencarral - El Pardo,8,Pilar,84,-3.7089994931940193,40.47902750223984,Energía Reactiva,kvarh,"52984,1",3
2021,3043,11,848,Centros deportivos,Cdm Miguel Guillen Prim,"Calle Fuentidueña, 6 (esquina Calle Puerto Porzuna) 28031 Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.62204226308822,40.3737715570246,Energía Reactiva,kvarh,2095,3
2021,3046,11,1114,Centros deportivos,Cdm Plata Y Castañar,"Paseo Plata Y Castañar, 7 28021 Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.7170958691991935,40.35076438371904,Energía Reactiva,kvarh,1758,3
2021,3048,11,1941,Centros deportivos,Cdm Playa Victoria,"Calle Hierbabuena, 2 28039 Madrid",Tetuan,6,Berruguete,66,-3.7016309815462454,40.459185470607935,Energía Reactiva,kvarh,2704,3
2021,3050,11,1776,Centros deportivos,Cdm Pradillo,"Calle Pradillo, 33 28002 Madrid",Chamartin,5,Ciudad Jardin,53,-3.6715419600957575,40.449387821577496,Energía Reactiva,kvarh,0,3
2021,3052,11,1889,Centros deportivos,Cdm Pueblo Nuevo,"Calle Francisco Rioja, 14 28017 Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.6380132760089876,40.43014181400333,Energía Reactiva,kvarh,4714,3
2021,3054,11,1571,Centros deportivos,Cdm Raúl González,"Calle  Benimamet,  137  28021  Madrid",Villaverde,17,San Cristobal,172,-3.6841840858141337,40.34593494202054,Energía Reactiva,kvarh,13243,3
2021,3056,11,1541,Centros deportivos,Cdm Samaranch,"Paseo Imperial, 20 28005 Madrid",Arganzuela,2,Imperial,21,-3.7174746394157,40.4074954036895,Energía Reactiva,kvarh,5062,3
2021,3058,11,1942,Centros deportivos,Cdm San Blas,"Calle Arcos De Jalon, 59 28037 Madrid",San Blas - Canillejas,20,Hellin,202,-3.6129409074783,40.4287119519523,Energía Reactiva,kvarh,21190,3
2021,3060,11,1943,Centros deportivos,Cdm San Cristóbal,"Plaza  Pinazo,  9  28021  Madrid",Villaverde,17,San Cristobal,172,-3.6906881704736083,40.34303634869714,Energía Reactiva,kvarh,"23,2",3
2021,3062,11,1945,Centros deportivos,Cdm San Juan Bautista,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,15,San Juan Bautista,156,-3.657745672316187,40.44796198220766,Energía Reactiva,kvarh,8904,3
2021,3064,11,1950,Centros deportivos,Cdm Vicente Del Bosque,"Avenida Monforte De Lemos, 13 28029 Madrid",Fuencarral - El Pardo,8,La Paz,85,-3.6939060688019,40.4783396017234,Energía Reactiva,kvarh,71,3
2021,3066,11,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente De Vallecas,13,Entrevias,131,-3.6560976103843,40.37204305783915,Energía Reactiva,kvarh,5,3
2021,3068,11,658,Centros escolares,Ceip Bolivia,"Calle Villavaliente, 29 28011 Madrid",Latina,10,Lucero,103,-3.7500195164933143,40.40760080843823,Energía Reactiva,kvarh,0,3
2021,3070,11,25,Centros escolares,Ceip Ciudad De Roma,"Calle  Juan Esplandiu,  2  28007  Madrid",Retiro,3,Estrella,33,-3.6649200299875795,40.415548981553435,Energía Reactiva,kvarh,"138,8",3
2021,3072,11,49,Centros escolares,Ceip Claudio Moyano,"Calle Cea Bermudez, 26 28003 Madrid",Chamberi,7,Vallehermoso,76,-3.708257053283696,40.439115564429116,Energía Reactiva,kvarh,0,3
2021,3074,11,278,Centros escolares,Ceip Concepción Arenal,"Calle Antonio Lopez, 1 28019 Madrid",Carabanchel,11,Comillas,111,-3.7110683133563716,40.39824381077428,Energía Reactiva,kvarh,414,3
2021,3076,11,26,Centros escolares,Ceip Cristóbal Colón,"Carretera  Carabanchel A Villaverde,  109  28041  Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.70609301518351,40.3503019793529,Energía Reactiva,kvarh,"0,2",3
2021,3078,11,27,Centros escolares,Ceip Escuelas Aguirre,"Calle  Pio Baroja,  4  28009  Madrid",Retiro,3,Niño Jesus,36,-3.67465694323403,40.4144917901955,Energía Reactiva,kvarh,239,3
2021,3080,11,28,Centros escolares,Ceip Fernando El Católico,"Calle  Fernando El Catolico,  16  28015  Madrid",Chamberi,7,Arapiles,72,-3.70909241205986,40.4340817975365,Energía Reactiva,kvarh,"554,7",3
2021,3082,11,1028,Centros escolares,Ceip Madroño,"Calle Las Marismas, 14 28038 Madrid",Puente De Vallecas,13,Numancia,136,-3.6547868183395873,40.402312403210814,Energía Reactiva,kvarh,"17,5",3
2021,3084,11,116,Centros escolares,Ceip Ntra Sra De La Paloma,"Calle Tabernillas, 2 28005 Madrid",Centro,1,Palacio,11,-3.7106372993064745,40.411427160112815,Energía Reactiva,kvarh,5,3
2021,3086,11,167,Centros escolares,Ceip Ntra Sra Fuencisla,"Calle Tomelloso, 39 28026 Madrid",Usera,12,Almendrales,124,-3.6972821974614196,40.380523117574946,Energía Reactiva,kvarh,0,3
2021,3088,11,342,Centros escolares,Ceip Patriarca Obispo Elio Garay,"Calle  Lopez De Hoyos,  40  28006  Madrid",Chamartin,5,El Viso,51,-3.6775271587200176,40.44124810405872,Energía Reactiva,kvarh,"292,2",3
