AÑO,ID_MEASURE,MES,ID,TIPOEDIFICIO,EDIFICIO,EDIFICIO_ALSO,DIRECCION,DISTRITO,DISTRITO_ALSO,CÓDIGO DISTRITO,BARRIO,BARRIO_ALSO,CÓDIGO BARRIO,LONGITUD,LATITUD,CLASE,UNIDADES,CONSUMO,MEASURE_TYPE_ID
2022,6394,11,1336,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Huerta de La Salud,https://www.wikidata.org/entity/Q85697920,"Calle  Mar De Las Antillas,  10  28033  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Pinar del Rey,https://www.wikidata.org/entity/Q10349788,164,-3.645755044643449,40.47527280832661,reactive energy,var,0,2
2022,6395,11,782,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Iván de Vargas,https://www.wikidata.org/entity/Q2886368,"Calle  San Justo,  5  28005  Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.7096042005805345,40.41417035961479,active energy,kilowatt hour,8914,1
2022,6396,11,782,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Iván de Vargas,https://www.wikidata.org/entity/Q2886368,"Calle  San Justo,  5  28005  Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.7096042005805345,40.41417035961479,reactive energy,var,906,2
2022,6397,11,1526,Centros culturales y bibliotecas,Biblioteca Pública Usera - José Hierro,https://www.wikidata.org/entity/Q26834202,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rosas,https://www.wikidata.org/entity/Q18880469,205,-3.610550602425999,40.433453540244685,active energy,kilowatt hour,4904,1
2022,6398,11,1526,Centros culturales y bibliotecas,Biblioteca Pública Usera - José Hierro,https://www.wikidata.org/entity/Q26834202,"Calle Maria Sevilla Diago, 15 28022 Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rosas,https://www.wikidata.org/entity/Q18880469,205,-3.610550602425999,40.433453540244685,reactive energy,var,35,2
2022,6399,11,1908,Centros culturales y bibliotecas,Biblioteca Pública Municipal - La Chata,https://www.wikidata.org/entity/Q85697929,"Calle General Ricardos, 252 (antiguo Mercado De Carabanchel) 28025 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,Vista Alegre,https://www.wikidata.org/entity/Q3813741,114,-3.7418670159222014,40.38324175605326,active energy,kilowatt hour,"12394,8",1
2022,6400,11,1908,Centros culturales y bibliotecas,Biblioteca Pública Municipal - La Chata,https://www.wikidata.org/entity/Q85697929,"Calle General Ricardos, 252 (antiguo Mercado De Carabanchel) 28025 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,Vista Alegre,https://www.wikidata.org/entity/Q3813741,114,-3.7418670159222014,40.38324175605326,reactive energy,var,"2207,1",2
2022,6401,11,509,Centros culturales y bibliotecas,Biblioteca Pública Municipal - La Elipa,https://www.wikidata.org/entity/Q85697932,"Calle Nuestra Señora Del Villar, 6 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6512062299873125,40.4234957928842,active energy,kilowatt hour,"8058,98",1
2022,6402,11,509,Centros culturales y bibliotecas,Biblioteca Pública Municipal - La Elipa,https://www.wikidata.org/entity/Q85697932,"Calle Nuestra Señora Del Villar, 6 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6512062299873125,40.4234957928842,reactive energy,var,931,2
2022,6403,11,1912,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Manuel Vázquez Montalbán,https://www.wikidata.org/entity/Q85697940,"Calle  Francos Rodriguez,  67  28039  Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Bellas Vistas,https://www.wikidata.org/entity/Q11908929,61,-3.7102571625135283,40.45726571066271,active energy,kilowatt hour,8504,1
2022,6404,11,1912,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Manuel Vázquez Montalbán,https://www.wikidata.org/entity/Q85697940,"Calle  Francos Rodriguez,  67  28039  Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Bellas Vistas,https://www.wikidata.org/entity/Q11908929,61,-3.7102571625135283,40.45726571066271,reactive energy,var,0,2
2022,6405,11,941,Centros culturales y bibliotecas,Biblioteca Municipal - Mario Vargas Llosa,https://www.wikidata.org/entity/Q85696212,"Calle Barcelo, 4 28004 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.6990826662067344,40.42683538680111,active energy,kilowatt hour,10030,1
2022,6406,11,941,Centros culturales y bibliotecas,Biblioteca Municipal - Mario Vargas Llosa,https://www.wikidata.org/entity/Q85696212,"Calle Barcelo, 4 28004 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Justicia,https://www.wikidata.org/entity/Q1992319,14,-3.6990826662067344,40.42683538680111,reactive energy,var,5405,2
2022,6407,11,850,Centros culturales y bibliotecas,Biblioteca Municipal - Miguel Delibes,https://www.wikidata.org/entity/Q85696085,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Media Legua,https://www.wikidata.org/entity/Q9031035,144,-3.6530587077141,40.4097421858525,active energy,kilowatt hour,8119,1
2022,6408,11,850,Centros culturales y bibliotecas,Biblioteca Municipal - Miguel Delibes,https://www.wikidata.org/entity/Q85696085,"Calle Arroyo Belincoso, 11 (junto A Centro Cultural Eduardo Chillida) 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Media Legua,https://www.wikidata.org/entity/Q9031035,144,-3.6530587077141,40.4097421858525,reactive energy,var,733,2
2022,6409,11,702,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pablo Neruda,https://www.wikidata.org/entity/Q85697951,"Calle Ascao, 4 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Pueblo Nuevo,https://www.wikidata.org/entity/Q71753,152,-3.641334923876934,40.42963395178173,active energy,kilowatt hour,"4568,98",1
2022,6410,11,20,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pío Baroja,https://www.wikidata.org/entity/Q85697953,"Calle Arganda, 12 28005 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Acacias,https://www.wikidata.org/entity/Q3319190,22,-3.7076765298843,40.4002580548243,active energy,kilowatt hour,1300,1
2022,6411,11,20,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Pío Baroja,https://www.wikidata.org/entity/Q85697953,"Calle Arganda, 12 28005 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Acacias,https://www.wikidata.org/entity/Q3319190,22,-3.7076765298843,40.4002580548243,reactive energy,var,50,2
2022,6412,11,144,Centros culturales y bibliotecas,Cc Agustín Díaz,,"Paseo  Comandante Fortea,  42  28008  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Casa de Campo,https://www.wikidata.org/entity/Q16302441,91,-3.7321686184579326,40.4277336218081,active energy,kilowatt hour,"1443,7",1
2022,6413,11,144,Centros culturales y bibliotecas,Cc Agustín Díaz,,"Paseo  Comandante Fortea,  42  28008  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Casa de Campo,https://www.wikidata.org/entity/Q16302441,91,-3.7321686184579326,40.4277336218081,reactive energy,var,"687,9",2
2022,6414,11,396,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Portazgo,https://www.wikidata.org/entity/Q85697955,"Calle  Cantalapiedra,  11-14  28038  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Numancia,https://www.wikidata.org/entity/Q10338144,136,-3.6555665582515435,40.39366290171836,active energy,kilowatt hour,"3663,9",1
2022,6415,11,396,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Portazgo,https://www.wikidata.org/entity/Q85697955,"Calle  Cantalapiedra,  11-14  28038  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Numancia,https://www.wikidata.org/entity/Q10338144,136,-3.6555665582515435,40.39366290171836,reactive energy,var,"59,7",2
2022,6416,11,1880,Centros culturales y bibliotecas,Cc Alfredo Kraus,,"Glorieta  Pradera De Vaquerizas,  9  28035  Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,Mirasierra,https://www.wikidata.org/entity/Q31134,87,-3.7215813956767936,40.49091933552307,active energy,kilowatt hour,8232,1
2022,6417,11,1880,Centros culturales y bibliotecas,Cc Alfredo Kraus,,"Glorieta  Pradera De Vaquerizas,  9  28035  Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,Mirasierra,https://www.wikidata.org/entity/Q31134,87,-3.7215813956767936,40.49091933552307,reactive energy,var,623,2
2022,6418,11,3,Centros culturales y bibliotecas,Cc Bohemios,,"Calle  Los Bohemios,  1  28041  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Los Ángeles,https://www.wikidata.org/entity/Q390462,175,-3.69351135777872,40.356569797382164,active energy,kilowatt hour,"1664,9",1
2022,6419,11,3,Centros culturales y bibliotecas,Cc Bohemios,,"Calle  Los Bohemios,  1  28041  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Los Ángeles,https://www.wikidata.org/entity/Q390462,175,-3.69351135777872,40.356569797382164,reactive energy,var,"33,9",2
2022,6420,11,1093,Centros culturales y bibliotecas,Cc Buero Vallejo Y Biblioteca Canillejas,,"Calle  Boltaña,  27  28022  Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Canillejas,https://www.wikidata.org/entity/Q663013,207,-3.6118056520396484,40.44649399643845,active energy,kilowatt hour,"6522,99",1
2022,6421,11,1093,Centros culturales y bibliotecas,Cc Buero Vallejo Y Biblioteca Canillejas,,"Calle  Boltaña,  27  28022  Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Canillejas,https://www.wikidata.org/entity/Q663013,207,-3.6118056520396484,40.44649399643845,reactive energy,var,507,2
2022,6422,11,1106,Centros culturales y bibliotecas,Cc Carril Del Conde,,"Calle  Carril Del Conde,  57  28043  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.654313795014318,40.460896485125076,active energy,kilowatt hour,12941,1
2022,6423,11,1106,Centros culturales y bibliotecas,Cc Carril Del Conde,,"Calle  Carril Del Conde,  57  28043  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.654313795014318,40.460896485125076,reactive energy,var,5266,2
2022,6424,11,1030,Centros culturales y bibliotecas,Cc El Madroño + Bib. Vicálvaro,,"Calle  Villardondiego,  36  28032  Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6067251462782606,40.405723430071895,active energy,kilowatt hour,"9781,99",1
2022,6425,11,1030,Centros culturales y bibliotecas,Cc El Madroño + Bib. Vicálvaro,,"Calle  Villardondiego,  36  28032  Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6067251462782606,40.405723430071895,reactive energy,var,247,2
2022,6426,11,1017,Centros culturales y bibliotecas,Cc El Torito,,"Avenida Moratalaz, 130 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Vinateros,https://www.wikidata.org/entity/Q10391533,146,-3.645480705416855,40.40627804229188,active energy,kilowatt hour,"3561,5",1
2022,6427,11,1017,Centros culturales y bibliotecas,Cc El Torito,,"Avenida Moratalaz, 130 28030 Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Vinateros,https://www.wikidata.org/entity/Q10391533,146,-3.645480705416855,40.40627804229188,reactive energy,var,"70,3",2
2022,6428,11,895,Centros culturales y bibliotecas,Cc Federico Chueca,,"Calle  Benita Ávila,  17  28043  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.65007264334629,40.46511484220599,active energy,kilowatt hour,"2315,6",1
2022,6429,11,895,Centros culturales y bibliotecas,Cc Federico Chueca,,"Calle  Benita Ávila,  17  28043  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.65007264334629,40.46511484220599,reactive energy,var,"42,9",2
2022,6430,11,1073,Centros culturales y bibliotecas,Centro Cultural Fernando de los Ríos,https://www.wikidata.org/entity/Q26805201,"Calle  Camarena,  10  28047  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7557257281421474,40.39583722701424,active energy,kilowatt hour,14798,1
2022,6431,11,1073,Centros culturales y bibliotecas,Centro Cultural Fernando de los Ríos,https://www.wikidata.org/entity/Q26805201,"Calle  Camarena,  10  28047  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Aluche,https://www.wikidata.org/entity/Q31140,104,-3.7557257281421474,40.39583722701424,reactive energy,var,31736,2
2022,6432,11,666,Centros culturales y bibliotecas,Cc Hortaleza,,"Calle  Santa Virgilia,  15  28033  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Pinar del Rey,https://www.wikidata.org/entity/Q10349788,164,-3.641464889372545,40.47710776171696,active energy,kilowatt hour,"4406,3",1
2022,6433,11,666,Centros culturales y bibliotecas,Cc Hortaleza,,"Calle  Santa Virgilia,  15  28033  Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Pinar del Rey,https://www.wikidata.org/entity/Q10349788,164,-3.641464889372545,40.47710776171696,reactive energy,var,"1537,7",2
2022,6434,11,2074,Centros culturales y bibliotecas,Cc José Luis López Vázquez,,"Calle  Febrero,  4  28022  Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rejas,https://www.wikidata.org/entity/Q10359029,206,-3.5698646013736743,40.44690731888909,active energy,kilowatt hour,8721,1
2022,6435,11,2074,Centros culturales y bibliotecas,Cc José Luis López Vázquez,,"Calle  Febrero,  4  28022  Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Rejas,https://www.wikidata.org/entity/Q10359029,206,-3.5698646013736743,40.44690731888909,reactive energy,var,1301,2
2022,6436,11,1029,Centros culturales y bibliotecas,Cc Julio Cortázar,,"Calle  Antonio Machado,  20  28035  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Valdezarza,https://www.wikidata.org/entity/Q10388728,94,-3.7189495163595185,40.4668588125205,active energy,kilowatt hour,"3715,8",1
2022,6437,11,1029,Centros culturales y bibliotecas,Cc Julio Cortázar,,"Calle  Antonio Machado,  20  28035  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Valdezarza,https://www.wikidata.org/entity/Q10388728,94,-3.7189495163595185,40.4668588125205,reactive energy,var,"96,4",2
2022,6438,11,7,Centros culturales y bibliotecas,Cc La Elipa Y Css Santa Felicidad,,"Calle  Santa Felicidad,  39  28017  Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6488146218251276,40.42476214245043,active energy,kilowatt hour,16275,1
2022,6439,11,7,Centros culturales y bibliotecas,Cc La Elipa Y Css Santa Felicidad,,"Calle  Santa Felicidad,  39  28017  Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Ventas,https://www.wikidata.org/entity/Q71762,151,-3.6488146218251276,40.42476214245043,reactive energy,var,"2126,3",2
2022,6440,11,288,Centros culturales y bibliotecas,La Vaguada,https://www.wikidata.org/entity/Q6465598,"Avenida  Monforte De Lemos, 38 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.7091651558876,40.4790171574762,active energy,kilowatt hour,"15049,99",1
2022,6441,11,1777,Centros culturales y bibliotecas,Cc Las Californias,,"Calle  Luis Peidro,  2  28007  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Adelfas,https://www.wikidata.org/entity/Q3774001,32,-3.6732178660858015,40.3972017655311,active energy,kilowatt hour,6896,1
2022,6442,11,1777,Centros culturales y bibliotecas,Cc Las Californias,,"Calle  Luis Peidro,  2  28007  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Adelfas,https://www.wikidata.org/entity/Q3774001,32,-3.6732178660858015,40.3972017655311,reactive energy,var,1544,2
2022,6443,11,1045,Centros culturales y bibliotecas,Cc Lavapiés,,"Calle  Olivar,  46  28012  Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Embajadores,https://www.wikidata.org/entity/Q2449844,12,-3.700694040366881,40.40983712884801,active energy,kilowatt hour,"3366,8",1
2022,6444,11,1045,Centros culturales y bibliotecas,Cc Lavapiés,,"Calle  Olivar,  46  28012  Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Embajadores,https://www.wikidata.org/entity/Q2449844,12,-3.700694040366881,40.40983712884801,reactive energy,var,"37,5",2
2022,6445,11,2095,Centros mixtos,Cc Lope De Vega -  Ag. Empleo,,"Calle  Concejo De Teverga,  1  28053  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Entrevías,https://www.wikidata.org/entity/Q71756,131,-3.6709723146411886,40.38641356447425,active energy,kilowatt hour,"21519,01",1
2022,6446,11,2095,Centros mixtos,Cc Lope De Vega -  Ag. Empleo,,"Calle  Concejo De Teverga,  1  28053  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Entrevías,https://www.wikidata.org/entity/Q71756,131,-3.6709723146411886,40.38641356447425,reactive energy,var,"1498,57",2
2022,6447,11,1905,Centros culturales y bibliotecas,Cc Los Rosales,,"Avenida Los Rosales, 133 28021 Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Butarque,https://www.wikidata.org/entity/Q390453,173,-3.675233737399011,40.351613033852146,active energy,kilowatt hour,"4821,04",1
2022,6448,11,1905,Centros culturales y bibliotecas,Cc Los Rosales,,"Avenida Los Rosales, 133 28021 Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Butarque,https://www.wikidata.org/entity/Q390453,173,-3.675233737399011,40.351613033852146,reactive energy,var,11,2
2022,6449,11,1151,Centros culturales y bibliotecas,Cc Mercado De Ibiza,,"Calle Ibiza, 8 Planta 1ª 28009 Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Ibiza,https://www.wikidata.org/entity/Q15249910,34,-3.67667935697656,40.41825794820068,active energy,kilowatt hour,"3396,7",1
2022,6450,11,1151,Centros culturales y bibliotecas,Cc Mercado De Ibiza,,"Calle Ibiza, 8 Planta 1ª 28009 Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Ibiza,https://www.wikidata.org/entity/Q15249910,34,-3.67667935697656,40.41825794820068,reactive energy,var,"435,1",2
2022,6451,11,1227,Centros culturales y bibliotecas,Cc Meseta De Orcasitas,,"Plaza Asociacion, 1 28041 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Orcasitas,https://www.wikidata.org/entity/Q3773941,121,-3.707694256978187,40.36931833443561,active energy,kilowatt hour,"2649,8",1
2022,6452,11,1227,Centros culturales y bibliotecas,Cc Meseta De Orcasitas,,"Plaza Asociacion, 1 28041 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Orcasitas,https://www.wikidata.org/entity/Q3773941,121,-3.707694256978187,40.36931833443561,reactive energy,var,38,2
2022,6453,11,226,Centros culturales y bibliotecas,Cc Rafael Altamira,,"Calle  Enrique D'almonte,  1  28028  Madrid",Salamanca,https://www.wikidata.org/entity/Q1773521,4,Fuente del Berro,https://www.wikidata.org/entity/Q3814564,43,-3.6624679355256173,40.42247443328772,active energy,kilowatt hour,"17318,99",1
2022,6454,11,226,Centros culturales y bibliotecas,Cc Rafael Altamira,,"Calle  Enrique D'almonte,  1  28028  Madrid",Salamanca,https://www.wikidata.org/entity/Q1773521,4,Fuente del Berro,https://www.wikidata.org/entity/Q3814564,43,-3.6624679355256173,40.42247443328772,reactive energy,var,4662,2
2022,6455,11,8,Centros sociales,Cc Rubén Darío (ahora Caf2),,"Calle Matapozuelos, 6 28043 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.6371504310879637,40.4675325678908,active energy,kilowatt hour,"2197,4",1
2022,6456,11,8,Centros sociales,Cc Rubén Darío (ahora Caf2),,"Calle Matapozuelos, 6 28043 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.6371504310879637,40.4675325678908,reactive energy,var,"2394,4",2
2022,6457,11,267,Centros culturales y bibliotecas,Cc Santa Petronila,,"Calle  Maria Martinez Oviol,  12  28021  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Los Rosales,https://www.wikidata.org/entity/Q10319807,174,-3.690868394273012,40.35106032055195,active energy,kilowatt hour,11283,1
2022,6458,11,267,Centros culturales y bibliotecas,Cc Santa Petronila,,"Calle  Maria Martinez Oviol,  12  28021  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,Los Rosales,https://www.wikidata.org/entity/Q10319807,174,-3.690868394273012,40.35106032055195,reactive energy,var,193,2
2022,6459,11,1069,Centros culturales y bibliotecas,Cc Sara Montiel,,"Carretera  Boadilla Del Monte,  40  28024  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Campamento,https://www.wikidata.org/entity/Q31169,105,-3.774542396677996,40.39943618294565,active energy,kilowatt hour,"10783,5",1
2022,6460,11,1069,Centros culturales y bibliotecas,Cc Sara Montiel,,"Carretera  Boadilla Del Monte,  40  28024  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Campamento,https://www.wikidata.org/entity/Q31169,105,-3.774542396677996,40.39943618294565,reactive energy,var,"551,8",2
2022,6461,11,1763,Centros culturales y bibliotecas,Cc Valdebernardo Y Biblioteca Francisco Ayala,,"Bulevar Indalecio Prieto, 21 28032 Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Valdebernardo,https://www.wikidata.org/entity/Q43025212,192,-3.6210706830025,40.3998728193385,active energy,kilowatt hour,"5130,14",1
2022,6462,11,10,Centros culturales y bibliotecas,Cc Y Cm San Juan Bautista,,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,San Juan Bautista,https://www.wikidata.org/entity/Q165609,156,-3.6577579555498385,40.45231033694087,active energy,kilowatt hour,"6361,5",1
2022,6463,11,10,Centros culturales y bibliotecas,Cc Y Cm San Juan Bautista,,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,San Juan Bautista,https://www.wikidata.org/entity/Q165609,156,-3.6577579555498385,40.45231033694087,reactive energy,var,"1253,6",2
2022,6464,11,853,Centros culturales y bibliotecas,Biblioteca Pública Municipal - Gloria Fuertes,https://www.wikidata.org/entity/Q85697917,"Avenida Logroño, 179 28042 Madrid",Barajas,https://www.wikidata.org/entity/Q807230,21,Corralejos,https://www.wikidata.org/entity/Q10260772,215,-3.5930771416345286,40.461008617871926,active energy,kilowatt hour,"2850,27",1
2022,6465,11,2299,Centros sociales,Cd Gertrudis De La Fuente,,"Calle  Gertrudis De La Fuente,  2  28047  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Los Cármenes,https://www.wikidata.org/entity/Q10319792,101,-3.7406555727350845,40.39942362398212,active energy,kilowatt hour,14052,1
2022,6466,11,2299,Centros sociales,Cd Gertrudis De La Fuente,,"Calle  Gertrudis De La Fuente,  2  28047  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Los Cármenes,https://www.wikidata.org/entity/Q10319792,101,-3.7406555727350845,40.39942362398212,reactive energy,var,6,2
2022,6467,11,1772,Centros deportivos,Cdm Alfredo Goyeneche,,"Calle Arroyo De Pozuelo, 99 28023 Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Aravaca,https://www.wikidata.org/entity/Q3314682,97,-3.781256253676556,40.452149602180505,active energy,kilowatt hour,42610,1
2022,6468,11,1772,Centros deportivos,Cdm Alfredo Goyeneche,,"Calle Arroyo De Pozuelo, 99 28023 Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Aravaca,https://www.wikidata.org/entity/Q3314682,97,-3.781256253676556,40.452149602180505,reactive energy,var,10416,2
2022,6469,11,631,Centros deportivos,Centro Deportivo Municipal Aluche,https://www.wikidata.org/entity/Q63191263,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Las Águilas,https://www.wikidata.org/entity/Q5971372,107,-3.7716686725616,40.3830956005522,active energy,kilowatt hour,"76591,74",1
2022,6470,11,631,Centros deportivos,Centro Deportivo Municipal Aluche,https://www.wikidata.org/entity/Q63191263,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Las Águilas,https://www.wikidata.org/entity/Q5971372,107,-3.7716686725616,40.3830956005522,reactive energy,var,"11605,19",2
2022,6471,11,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,,"Calle Payaso Fofo, 7 28018 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Palomeras Bajas,https://www.wikidata.org/entity/Q10343902,133,-3.6594303931969576,40.39165542230783,active energy,kilowatt hour,"34186,03",1
2022,6472,11,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,,"Calle Payaso Fofo, 7 28018 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Palomeras Bajas,https://www.wikidata.org/entity/Q10343902,133,-3.6594303931969576,40.39165542230783,reactive energy,var,"3231,02",2
2022,6473,11,1916,Centros deportivos,Cdm Arganzuela La Fundi,,"Calle  Alicante,  14  28045  Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Delicias,https://www.wikidata.org/entity/Q3773736,25,-3.690571516361563,40.39458110345797,active energy,kilowatt hour,4551,1
2022,6474,11,1916,Centros deportivos,Cdm Arganzuela La Fundi,,"Calle  Alicante,  14  28045  Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Las Delicias,https://www.wikidata.org/entity/Q3773736,25,-3.690571516361563,40.39458110345797,reactive energy,var,"37,7",2
2022,6475,11,1692,Centros deportivos,Cdm Barajas,,"Avenida Logroño, 70 28042 Madrid",Barajas,https://www.wikidata.org/entity/Q807230,21,Alameda de Osuna,https://www.wikidata.org/entity/Q760737,211,-3.5866347723157004,40.46294933734348,active energy,kilowatt hour,"57519,97",1
2022,6476,11,1692,Centros deportivos,Cdm Barajas,,"Avenida Logroño, 70 28042 Madrid",Barajas,https://www.wikidata.org/entity/Q807230,21,Alameda de Osuna,https://www.wikidata.org/entity/Q760737,211,-3.5866347723157004,40.46294933734348,reactive energy,var,"15815,03",2
2022,6477,11,1918,Centros deportivos,Centro Deportivo Municipal Cerro Almodóvar,https://www.wikidata.org/entity/Q63191254,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Santa Eugenia,https://www.wikidata.org/entity/Q390463,182,-3.6023182815488193,40.38281136695731,active energy,kilowatt hour,"20807,92",1
