ID,RegistrationDate,District,District_ID,DistrictCanonized,same_as_wikidata_distrito,Hood,Hood_ID,same_as_wikidata_hood,HoodCanonized,Street,Street_ID,same_as_wikidata_street,StreetCanonized,Direction,DirectionCanonized,Number,Company,Company_ID,same_as_wikidata_company,Places,Longitude,Latitude
63,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Ibiza,Q15249910,https://www.wikidata.org/wiki/Q15249910,03-04Ibiza,calle de Ibiza,Q63247838,https://www.wikidata.org/wiki/Q63247838,CalleDeIbiza, Calle De Ibiza 64,CalleDeIbiza64,64,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6706508,40.4178926
65,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Jerónimos,Q10306766,https://www.wikidata.org/wiki/Q10306766,03-05Jeronimos,calle de Antonio Maura,Q29566726,https://www.wikidata.org/wiki/Q29566726,CalleDeAntonioMaura, Calle De Antonio Maura 15,CalleDeAntonioMaura15,15,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6893825,40.4166859
67,2014-06-26T00:00:00Z,Centro,Q1763376,01Centro,https://www.wikidata.org/wiki/Q1763376,Cortes,Q2535637,https://www.wikidata.org/wiki/Q2535637,01-03Cortes, Calle De Almaden,,,CalleDeAlmaden, Calle De Almaden 28,CalleDeAlmaden28,28,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6931349,40.410829
68,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Jerónimos,Q10306766,https://www.wikidata.org/wiki/Q10306766,03-05Jeronimos, Calle De Espalter,,,CalleDeEspalter, Calle De Espalter 1,CalleDeEspalter1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,21,-3.6911649,40.412781
69,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Jerónimos,Q10306766,https://www.wikidata.org/wiki/Q10306766,03-05Jeronimos,calle de Alfonso XII,Q5659170,https://www.wikidata.org/wiki/Q5659170,CalleDeAlfonsoXii, Calle De Alfonso Xii 54,CalleDeAlfonsoXii54,54,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.6888669,40.4100609
70,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Jerónimos,Q10306766,https://www.wikidata.org/wiki/Q10306766,03-05Jeronimos,avenida de Menéndez Pelayo,Q28936960,https://www.wikidata.org/wiki/Q28936960,AvenidaDeMenendezPelayo, Avenida De Menendez Pelayo 63,AvenidaDeMenendezPelayo63,63,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6777994,40.4152203
71,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Niño Jesús,Q3773746,https://www.wikidata.org/wiki/Q3773746,03-06NinnoJesus,calle del Doce de Octubre,Q118724987,https://www.wikidata.org/wiki/Q118724987,CalleDelDoceDeOctubre, Calle Del Doce De Octubre 28,CalleDelDoceDeOctubre28,28,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.674021,40.4160054
72,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Niño Jesús,Q3773746,https://www.wikidata.org/wiki/Q3773746,03-06NinnoJesus,calle del Doctor Esquerdo,Q5741005,https://www.wikidata.org/wiki/Q5741005,CalleDelDoctorEsquerdo, Calle Del Doctor Esquerdo 62,CalleDelDoctorEsquerdo62,62,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.669623,40.415721
76,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Niño Jesús,Q3773746,https://www.wikidata.org/wiki/Q3773746,03-06NinnoJesus,avenida del Mediterráneo,Q57739480,https://www.wikidata.org/wiki/Q57739480,AvenidaDelMediterraneo, Avenida Del Mediterraneo 19,AvenidaDelMediterraneo19,19,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6751544,40.4072851
77,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Pacífico,Q3773753,https://www.wikidata.org/wiki/Q3773753,03-01Pacifico,plaza del Conde de Casal,Q30342082,https://www.wikidata.org/wiki/Q30342082,PlazaDelCondeDeCasal, Plaza Del Conde De Casal 8,PlazaDelCondeDeCasal8,8,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,22,-3.6707742,40.4063347
78,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Adelfas,Q3774001,https://www.wikidata.org/wiki/Q3774001,03-02Adelfas, Calle Del Cerro De La Plata,,,CalleDelCerroDeLaPlata, Calle Del Cerro De La Plata 2,CalleDelCerroDeLaPlata2,2,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6745783,40.4005704
79,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Pacífico,Q3773753,https://www.wikidata.org/wiki/Q3773753,03-01Pacifico,avenida de Menéndez Pelayo,Q28936960,https://www.wikidata.org/wiki/Q28936960,AvenidaDeMenendezPelayo, Avenida De Menendez Pelayo 38,AvenidaDeMenendezPelayo38,38,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6805524,40.4050482
82,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Estrella,Q3773738,https://www.wikidata.org/wiki/Q3773738,03-03Estrella,calle de la Lira,Q56167668,https://www.wikidata.org/wiki/Q56167668,CalleDeLaLira, Calle De La Lira 2,CalleDeLaLira2,2,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.669683,40.4084793
83,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Niño Jesús,Q3773746,https://www.wikidata.org/wiki/Q3773746,03-06NinnoJesus,calle de Pío Baroja,Q118724995,https://www.wikidata.org/wiki/Q118724995,CalleDePioBaroja, Calle De Pio Baroja 8,CalleDePioBaroja8,8,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6745339,40.4132589
84,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Adelfas,Q3774001,https://www.wikidata.org/wiki/Q3774001,03-02Adelfas,calle del Doctor Esquerdo,Q5741005,https://www.wikidata.org/wiki/Q5741005,CalleDelDoctorEsquerdo, Calle Del Doctor Esquerdo 191,CalleDelDoctorEsquerdo191,191,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6726923,40.4033695
85,2014-06-26T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Jerónimos,Q10306766,https://www.wikidata.org/wiki/Q10306766,03-05Jeronimos,avenida de Menéndez Pelayo,Q28936960,https://www.wikidata.org/wiki/Q28936960,AvenidaDeMenendezPelayo, Avenida De Menendez Pelayo 9,AvenidaDeMenendezPelayo9,9,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.6799299,40.4211415
87,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Ayala,Q28052812,https://www.wikidata.org/wiki/Q28052812,CalleDeAyala, Calle De Ayala 44,CalleDeAyala44,44,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6835631,40.4276717
88,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,Q4781,https://www.wikidata.org/wiki/Q4781,04-06Castellana,calle de Velázquez,Q20031523,https://www.wikidata.org/wiki/Q20031523,CalleDeVelazquez, Calle De Velazquez 73,CalleDeVelazquez73,73,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6837471,40.4312077
89,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Ayala,Q28052812,https://www.wikidata.org/wiki/Q28052812,CalleDeAyala, Calle De Ayala 102,CalleDeAyala102,102,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6751716,40.4272628
90,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Goya,Q28015873,https://www.wikidata.org/wiki/Q28015873,CalleDeGoya, Calle De Goya 18,CalleDeGoya18,18,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6837297,40.4250878
090ampliacion,2018-01-18T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Goya,Q28015873,https://www.wikidata.org/wiki/Q28015873,CalleDeGoya, Calle De Goya 20,CalleDeGoya20,20,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,6,-3.6835613,40.4250791
91,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Hermosilla,Q28052826,https://www.wikidata.org/wiki/Q28052826,CalleDeHermosilla, Calle De Hermosilla 73,CalleDeHermosilla73,73,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6788203,40.4261113
92,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Claudio Coello,Q28059043,https://www.wikidata.org/wiki/Q28059043,CalleDeClaudioCoello, Calle De Claudio Coello 45,CalleDeClaudioCoello45,45,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6864821,40.4262237
93,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Goya,Q28015873,https://www.wikidata.org/wiki/Q28015873,CalleDeGoya, Calle De Goya 3,CalleDeGoya3,3,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6894124,40.4256984
94,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,paseo de Recoletos,Q2550870,https://www.wikidata.org/wiki/Q2550870,PaseoDeRecoletos, Paseo De Recoletos 22,PaseoDeRecoletos22,22,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,21,-3.6907044,40.4233686
95,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Claudio Coello,Q28059043,https://www.wikidata.org/wiki/Q28059043,CalleDeClaudioCoello, Calle De Claudio Coello 19,CalleDeClaudioCoello19,19,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6869914,40.4226634
96,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Alcalá,Q2424746,https://www.wikidata.org/wiki/Q2424746,CalleDeAlcala, Calle De Alcala 111,CalleDeAlcala111,111,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.6820471,40.4220516
97,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya,avenida de Menéndez Pelayo,Q28936960,https://www.wikidata.org/wiki/Q28936960,AvenidaDeMenendezPelayo, Avenida De Menendez Pelayo 1,AvenidaDeMenendezPelayo1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.6801515,40.4224846
98,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya, Avenida De Felipe Ii,,,AvenidaDeFelipeIi, Avenida De Felipe Ii 5,AvenidaDeFelipeIi5,5,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6754079,40.4241911
99,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Alcántara,Q28070781,https://www.wikidata.org/wiki/Q28070781,CalleDeAlcantara, Calle De Alcantara 2,CalleDeAlcantara2,2,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6739638,40.4261048
100,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Goya,Q28015873,https://www.wikidata.org/wiki/Q28015873,CalleDeGoya, Calle De Goya 99,CalleDeGoya99,99,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6738777,40.4247843
101,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Jorge Juan,Q28070822,https://www.wikidata.org/wiki/Q28070822,CalleDeJorgeJuan, Calle De Jorge Juan 131,CalleDeJorgeJuan131,131,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6694246,40.4231223
102,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Alcalá,Q2424746,https://www.wikidata.org/wiki/Q2424746,CalleDeAlcala, Calle De Alcala 95,CalleDeAlcala95,95,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6840806,40.4211552
103,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,Q4781,https://www.wikidata.org/wiki/Q4781,04-06Castellana,calle de José Ortega y Gasset,Q16540548,https://www.wikidata.org/wiki/Q16540548,CalleDeJoseOrtegaYGasset, Calle De Jose Ortega Y Gasset 4,CalleDeJoseOrtegaYGasset4,4,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6865351,40.4303733
104,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,paseo de la Castellana,Q1473674,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 4,PaseoDeLaCastellana4,4,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,21,-3.6895792,40.4267658
105,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,Q5740879,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 46,CalleDeSerrano46,46,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6874745,40.4270684
106a,2014-05-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,Q5740879,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 32,CalleDeSerrano32,32,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,18,-3.6878868,40.4248642
106b,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,Q5740879,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 34,CalleDeSerrano34,34,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,18,-3.6878604,40.4250085
107,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,Q3814551,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,Q5740879,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 8,CalleDeSerrano8,8,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6884243,40.4215952
108,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya, Calle De Las Martires Concepcionistas,,,CalleDeLasMartiresConcepcionistas, Calle De Las Martires Concepcionistas 2,CalleDeLasMartiresConcepcionistas2,2,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.670653,40.4274425
109,2014-06-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,Q4781,https://www.wikidata.org/wiki/Q4781,04-06Castellana,calle de José Ortega y Gasset,Q16540548,https://www.wikidata.org/wiki/Q16540548,CalleDeJoseOrtegaYGasset, Calle De Jose Ortega Y Gasset 32,CalleDeJoseOrtegaYGasset32,32,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6815253,40.4301281
111a,2014-06-26T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Gaztambide,Q10288587,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,"calle del Arcipreste de Hita, Madrid",Q27243768,https://www.wikidata.org/wiki/Q27243768,CalleDelArcipresteDeHita, Calle Del Arcipreste De Hita 8,CalleDelArcipresteDeHita8,8,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7174896,40.4335742
111b,2014-06-26T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Gaztambide,Q10288587,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,"calle del Arcipreste de Hita, Madrid",Q27243768,https://www.wikidata.org/wiki/Q27243768,CalleDelArcipresteDeHita, Calle Del Arcipreste De Hita 12,CalleDelArcipresteDeHita12,12,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7177783,40.433982
112,2014-06-26T00:00:00Z,Moncloa-Aravaca,Q2017682,09MoncloaAravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,Q64874,https://www.wikidata.org/wiki/Q64874,09-02Arguelles,paseo de Moret,Q26821443,https://www.wikidata.org/wiki/Q26821443,PaseoDeMoret, Paseo De Moret 11,PaseoDeMoret11,11,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7248727,40.4326267
113,2014-06-26T00:00:00Z,Moncloa-Aravaca,Q2017682,09MoncloaAravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,Q16302441,https://www.wikidata.org/wiki/Q16302441,09-01CasaDeCampo,paseo del Pintor Rosales,Q6065691,https://www.wikidata.org/wiki/Q6065691,PaseoDelPintorRosales, Paseo Del Pintor Rosales 38,PaseoDelPintorRosales38,38,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7207145,40.4277472
114,2014-06-26T00:00:00Z,Moncloa-Aravaca,Q2017682,09MoncloaAravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,Q64874,https://www.wikidata.org/wiki/Q64874,09-02Arguelles,calle de Quintana,Q28016208,https://www.wikidata.org/wiki/Q28016208,CalleDeQuintana, Calle De Quintana 13,CalleDeQuintana13,13,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7174151,40.4278211
117,2014-06-29T00:00:00Z,Moncloa-Aravaca,Q2017682,09MoncloaAravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,Q64874,https://www.wikidata.org/wiki/Q64874,09-02Arguelles,calle de Altamirano,Q28015954,https://www.wikidata.org/wiki/Q28015954,CalleDeAltamirano, Calle De Altamirano 24,CalleDeAltamirano24,24,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7189152,40.4309046
118,2014-06-26T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,Q521009,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer, Calle De Juan Martin El Empecinado,,,CalleDeJuanMartinElEmpecinado, Calle De Juan Martin El Empecinado 16,CalleDeJuanMartinElEmpecinado16,16,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.688135,40.4007959
119,2014-06-26T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Atocha,Q3814594,https://www.wikidata.org/wiki/Q3814594,02-07Atocha,calle de Méndez Álvaro,Q5553104,https://www.wikidata.org/wiki/Q5553104,CalleDeMendezAlvaro, Calle De Mendez Alvaro 7,CalleDeMendezAlvaro7,7,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6865777,40.4014567
120,2014-06-26T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,Q521009,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer,calle de Palos de la Frontera,Q118669853,https://www.wikidata.org/wiki/Q118669853,CalleDePalosDeLaFrontera, Calle De Palos De La Frontera 27,CalleDePalosDeLaFrontera27,27,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6947791,40.4030362
121,2014-06-26T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,Q521009,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer,paseo de Santa María de la Cabeza,Q6065630,https://www.wikidata.org/wiki/Q6065630,PaseoDeSantaMariaDeLaCabeza, Paseo De Santa Maria De La Cabeza 58,PaseoDeSantaMariaDeLaCabeza58,58,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6986046,40.4018356
122,2014-06-26T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Almagro,Q10954432,https://www.wikidata.org/wiki/Q10954432,07-04Almagro,calle de Santa Engracia,Q26728109,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 16,CalleDeSantaEngracia16,16,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6962626,40.429524
123,2014-06-26T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Gaztambide,Q10288587,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,calle de Guzmán el Bueno,Q27031398,https://www.wikidata.org/wiki/Q27031398,CalleDeGuzmanElBueno, Calle De Guzman El Bueno 2,CalleDeGuzmanElBueno2,2,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7134685,40.4306386
124,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Trafalgar,Q10384027,https://www.wikidata.org/wiki/Q10384027,07-03Trafalgar,calle de Manuel Silvela,Q28032364,https://www.wikidata.org/wiki/Q28032364,CalleDeManuelSilvela, Calle De Manuel Silvela 18,CalleDeManuelSilvela18,18,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6993182,40.4308173
125,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Almagro,Q10954432,https://www.wikidata.org/wiki/Q10954432,07-04Almagro,calle de Fernández de la Hoz,Q27314868,https://www.wikidata.org/wiki/Q27314868,CalleDeFernandezDeLaHoz, Calle De Fernandez De La Hoz 29,CalleDeFernandezDeLaHoz29,29,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6948316,40.4353128
126,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Trafalgar,Q10384027,https://www.wikidata.org/wiki/Q10384027,07-03Trafalgar,calle del General Álvarez de Castro,Q28024232,https://www.wikidata.org/wiki/Q28024232,CalleDelGeneralAlvarezDeCastro, Calle Del General Alvarez De Castro 4,CalleDelGeneralAlvarezDeCastro4,4,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7017424,40.4345672
127,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Arapiles,Q10856744,https://www.wikidata.org/wiki/Q10856744,07-02Arapiles,calle de Fernando el Católico,Q27243299,https://www.wikidata.org/wiki/Q27243299,CalleDeFernandoElCatolico, Calle De Fernando El Catolico 19,CalleDeFernandoElCatolico19,19,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7083987,40.4339055
128,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Gaztambide,Q10288587,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,calle de Cea Bermúdez,Q26791743,https://www.wikidata.org/wiki/Q26791743,CalleDeCeaBermudez, Calle De Cea Bermudez 59,CalleDeCeaBermudez59,59,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7155506,40.4390329
128ampliacion,2019-03-18T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Gaztambide,Q10288587,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,calle de Cea Bermúdez,Q26791743,https://www.wikidata.org/wiki/Q26791743,CalleDeCeaBermudez, Calle De Cea Bermudez 59,CalleDeCeaBermudez59,59,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,3,-3.7156915,40.4390391
129,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,Q10366270,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de José Abascal,Q27310549,https://www.wikidata.org/wiki/Q27310549,CalleDeJoseAbascal, Calle De Jose Abascal 33,CalleDeJoseAbascal33,33,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6982818,40.4384684
